row ID,MZ_RT,cor, p_value,p_value_corrected,L9,CE,L5,L10,L8,L4,L2,L3,L11,L7,L6,L17,L18,L15,L13,L14,L16,L12,L1
577,296.1129636_8.3162,-0.115492636,0.637765787,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.59E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
976,229.0973412_10.676615,0.525383494,0.020885619,1,9.53E-04,1.64E-04,2.12E-04,9.98E-04,7.13E-04,2.10E-04,1.30E-04,1.71E-04,9.58E-04,3.77E-04,3.00E-04,5.81E-04,6.95E-04,6.53E-04,9.64E-04,9.26E-04,8.86E-04,8.30E-04,1.72E-10
608,507.2429218_8.526259,0.540097904,0.016981125,1,3.89E-04,1.20E-05,2.58E-10,4.59E-04,2.93E-04,3.06E-10,1.37E-05,2.94E-10,4.65E-04,1.20E-04,5.50E-05,2.45E-04,2.46E-04,2.88E-04,4.87E-04,4.52E-04,3.92E-04,4.04E-04,1.72E-10
2438,382.2586737_23.924637,-0.263666171,0.275398047,1,4.84E-10,2.22E-10,1.55E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,1.73E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2040,373.1987056_20.131275,-0.262110264,0.278345875,1,4.84E-10,2.22E-10,1.43E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,1.71E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1374,284.0919019_14.547442,-0.207477922,0.394042423,1,0.000526269,0.000489586,0.000348033,0.000508642,0.000520627,0.0003693,0.000377806,0.000325971,0.000461324,0.000383888,0.000368755,0.000204127,0.00024057,0.000206011,0.000340906,0.000312922,0.000326555,0.000382209,0.000107323
2612,464.2061903_25.316133,0.177201996,0.467996961,1,4.84E-10,3.20E-03,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
247,115.0394058_6.613172,-0.56439498,0.011823896,1,7.00E-04,6.49E-04,7.22E-04,6.55E-04,7.16E-04,1.12E-03,9.52E-04,1.08E-03,5.11E-04,5.11E-04,5.59E-04,1.07E-04,1.55E-04,2.48E-04,5.17E-04,4.21E-04,3.05E-04,5.09E-04,7.60E-05
2513,297.2616895_24.428038,-0.026326051,0.914804803,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,1.80E-04,2.94E-10,5.14E-04,2.66E-10,2.74E-10,5.08E-10,4.96E-10,1.25E-03,8.18E-04,1.15E-03,4.52E-10,7.01E-04,3.29E-03
1001,319.1265411_10.8417425,-0.448485935,0.054113855,1,2.53E-04,5.34E-05,8.73E-05,1.97E-04,2.27E-04,9.63E-05,6.26E-05,1.06E-04,1.73E-04,1.27E-04,1.29E-04,5.08E-10,4.96E-10,4.72E-10,1.14E-04,2.72E-05,4.52E-10,1.03E-04,1.72E-10
3319,454.3636716_31.799088,0.212801829,0.381742511,1,4.31E-04,2.22E-10,2.58E-10,2.24E-04,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.28E-04,2.66E-10,2.74E-10,5.08E-10,5.32E-04,4.72E-10,5.25E-10,5.18E-10,1.17E-04,3.55E-10,1.72E-10
39,201.0871467_4.5753074,0.684201146,0.001234035,1,2.91E-04,5.65E-05,4.32E-05,3.21E-04,2.30E-04,5.20E-05,4.88E-05,4.10E-05,3.71E-04,1.12E-04,7.97E-05,2.92E-04,3.16E-04,2.86E-04,4.04E-04,3.81E-04,4.25E-04,3.00E-04,1.72E-10
2658,581.4260855_25.723984,-0.304117433,0.20556134,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,5.31E-05,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,2.22E-04
92,137.0598403_4.601302,-0.711346948,0.000637727,1,1.09E-04,4.81E-05,1.07E-04,6.90E-05,1.57E-04,1.08E-04,7.44E-05,9.05E-05,5.17E-10,1.13E-04,1.31E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2791,700.5203229_26.70867,-0.412649671,0.079121296,1,4.84E-10,2.39E-04,2.58E-10,3.97E-10,4.22E-10,1.47E-04,7.15E-04,3.33E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,7.78E-04
1643,228.1019619_16.432487,-0.630355085,0.003814034,1,1.10E-04,4.95E-05,1.98E-04,3.97E-10,2.01E-04,1.97E-04,1.31E-05,1.31E-04,5.17E-10,1.51E-04,1.85E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
677,253.1070341_8.972332,0.177203895,0.467992113,1,4.84E-10,1.64E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
905,225.0759225_10.293324,-0.237893365,0.32672509,1,3.69E-04,5.99E-05,1.55E-04,3.64E-04,3.28E-04,1.40E-04,2.64E-05,1.04E-04,3.24E-04,2.03E-04,1.82E-04,5.08E-10,4.96E-10,2.39E-05,2.34E-04,1.52E-04,7.70E-05,2.06E-04,1.72E-10
3167,414.357535_29.805895,-0.107625269,0.66098273,1,4.84E-10,2.22E-10,2.58E-10,6.55E-04,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,4.67E-05
1296,335.2218352_13.503963,-0.251880387,0.298210873,1,4.84E-10,2.22E-10,2.34E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.51E-04,5.08E-10,4.96E-10,8.57E-05,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1318,299.2007951_13.747046,-0.233828773,0.335302618,1,4.84E-10,2.22E-10,3.14E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,3.35E-04,5.08E-10,4.96E-10,1.62E-04,5.25E-10,5.18E-10,4.52E-10,1.84E-05,1.72E-10
1725,656.4341182_17.08747,-0.408151661,0.08277774,1,8.42E-05,7.74E-05,2.58E-10,4.51E-05,4.22E-10,3.41E-05,1.20E-04,7.57E-05,1.77E-04,2.86E-05,4.68E-05,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,5.79E-05,1.06E-04
1652,413.1260235_16.499187,-0.115493325,0.637763769,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,6.96E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
3302,614.4469052_31.646267,-0.32377107,0.176299878,1,4.84E-10,5.98E-05,2.58E-10,3.97E-10,4.22E-10,3.06E-10,4.29E-04,1.57E-05,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,8.38E-04
2088,455.2304318_20.610588,-0.033091778,0.893017297,1,2.29E-03,1.88E-04,7.33E-04,1.77E-03,2.03E-03,1.48E-03,7.67E-04,1.09E-03,1.65E-03,1.04E-03,6.43E-05,1.46E-03,1.42E-03,1.10E-04,1.21E-03,1.24E-04,2.08E-03,1.19E-03,6.54E-04
2162,456.3352864_21.320467,-0.172622794,0.479755663,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.91E-05,2.94E-10,5.17E-10,2.66E-10,2.74E-10,1.57E-04,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,2.92E-04
3255,247.2418596_30.992422,-0.262676984,0.277269915,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,2.88E-04
2410,419.290358_23.732689,-0.242633837,0.316886591,1,2.58E-04,2.22E-10,9.07E-04,3.18E-04,2.72E-04,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.92E-04,9.65E-04,5.08E-10,4.96E-10,6.80E-04,5.25E-10,5.18E-10,2.73E-04,3.72E-04,1.72E-10
1180,312.0429503_12.426875,-0.365449392,0.123902007,1,7.09E-04,1.84E-04,3.59E-04,6.01E-04,6.66E-04,3.91E-04,1.80E-04,2.40E-04,5.50E-04,4.20E-04,4.37E-04,5.08E-10,4.96E-10,2.28E-04,4.16E-04,2.93E-04,1.77E-04,3.52E-04,1.72E-10
332,156.1021013_7.0932493,0.593104908,0.007437827,1,4.84E-10,2.22E-10,2.58E-10,1.18E-04,4.22E-10,3.06E-10,4.25E-05,2.94E-10,1.42E-04,1.03E-04,6.87E-05,2.66E-04,4.30E-04,4.92E-04,2.19E-04,4.59E-04,4.10E-04,2.77E-04,4.56E-04
1387,190.0864579_14.653709,0.374457172,0.11421889,1,3.12E-04,2.22E-10,2.88E-05,3.36E-04,2.53E-04,3.06E-10,2.66E-10,2.94E-10,3.34E-04,1.42E-04,1.14E-04,1.26E-04,1.30E-04,1.58E-04,3.17E-04,2.59E-04,2.70E-04,2.54E-04,1.72E-10
2390,280.2635626_23.650019,-0.010759909,0.965129,1,4.84E-05,2.22E-10,7.32E-05,1.11E-04,6.80E-05,1.19E-04,8.53E-04,2.52E-04,1.75E-03,1.04E-04,1.28E-04,5.28E-05,1.90E-04,4.15E-03,2.65E-03,3.55E-03,2.81E-04,2.22E-03,9.45E-03
1658,370.2588554_16.524986,-0.24897771,0.304000071,1,4.84E-10,2.22E-10,4.41E-04,5.96E-05,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,6.82E-05,4.78E-04,5.08E-10,4.96E-10,2.07E-04,5.25E-10,5.18E-10,4.52E-10,5.80E-05,1.72E-10
1841,180.1020156_18.159517,-0.243049717,0.316031981,1,2.53E-05,2.45E-04,3.17E-04,2.02E-05,1.19E-04,4.97E-04,4.08E-04,5.26E-04,5.17E-10,1.68E-04,2.18E-04,9.82E-04,1.04E-04,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.05E-04
1424,246.170061_15.120561,-0.319794579,0.1819786,1,6.55E-04,1.37E-04,2.00E-04,6.58E-04,4.54E-04,2.03E-04,1.88E-04,2.36E-04,4.05E-04,3.24E-04,2.53E-04,5.08E-10,4.96E-10,1.03E-04,3.03E-04,2.06E-04,2.01E-04,3.20E-04,3.65E-05
1355,304.2848474_14.198523,-0.023030556,0.925439253,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,1.27E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.83E-05,3.55E-10,1.72E-10
1184,130.0652437_12.430144,-0.286510115,0.234353734,1,0.050377371,0.013388261,0.024599483,0.043265608,0.047651232,0.025428572,0.012496637,0.017819306,0.038628315,0.03086672,0.03097288,0.009037208,0.00962042,0.017750139,0.028081738,0.021085933,0.01687704,0.02642653,0.001516506
2064,293.2305354_20.448727,-0.262676276,0.277271259,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.56E-04
1968,329.2801015_19.652542,0.633907008,0.003563047,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,3.73E-04,6.33E-04,4.72E-10,5.25E-10,5.18E-10,2.52E-04,1.14E-04,1.72E-10
2591,601.4213958_25.17279,-0.310148793,0.196261558,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,1.02E-04,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,3.56E-04
2647,513.3691739_25.64065,-0.150714564,0.537970877,1,4.84E-10,2.63E-04,2.58E-10,3.97E-10,4.22E-10,1.34E-04,6.51E-04,3.12E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,5.66E-04,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.04E-03
1843,317.1496605_18.17747,0.174588765,0.474689499,1,4.34E-04,1.01E-04,1.64E-04,4.56E-04,3.57E-04,1.77E-04,1.32E-04,1.76E-04,4.05E-04,2.27E-04,2.11E-04,7.82E-04,1.52E-04,1.16E-04,3.48E-04,2.52E-04,2.41E-04,3.17E-04,1.72E-10
2568,774.5569573_24.914019,-0.197188056,0.418421981,1,4.84E-10,7.06E-05,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.95E-04,1.01E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,1.65E-04,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,4.20E-04
568,287.1123712_8.182599,0.177203063,0.467994236,1,4.84E-10,2.80E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1477,277.2163871_15.527019,0.623814479,0.004314291,1,3.17E-04,3.57E-05,1.31E-05,3.44E-04,2.16E-04,3.06E-10,4.19E-05,3.04E-05,3.30E-04,1.22E-04,6.94E-05,2.36E-04,2.96E-04,2.36E-04,3.32E-04,3.43E-04,3.82E-04,2.97E-04,2.69E-05
1094,372.2284827_11.614854,0.232397513,0.33835407,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,1.92E-04,1.72E-10
1653,749.3324416_16.499187,-0.115493475,0.637763328,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,1.10E-03,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2048,312.1343024_20.272165,0.583173923,0.008772288,1,5.51E-04,5.25E-05,1.23E-04,6.05E-04,4.04E-04,1.00E-04,2.66E-10,4.85E-05,5.79E-04,2.35E-04,1.83E-04,4.70E-04,5.22E-04,3.19E-04,5.65E-04,5.12E-04,5.24E-04,5.10E-04,1.72E-10
2829,135.0804735_27.181114,0.583104284,0.008782287,1,1.31E-04,2.22E-10,2.58E-10,2.19E-04,4.27E-05,3.06E-10,2.66E-10,2.94E-10,3.92E-04,2.66E-10,2.74E-10,5.30E-04,1.02E-03,1.20E-03,6.57E-04,7.56E-04,9.96E-04,5.47E-04,1.07E-03
2712,227.1066003_26.170248,-0.115492298,0.637766779,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,1.98E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1205,144.0809329_12.628077,-0.682475014,0.001283995,1,7.35E-04,5.58E-04,1.18E-03,5.17E-04,9.58E-04,1.39E-03,5.46E-04,9.28E-04,3.36E-04,8.40E-04,1.18E-03,5.08E-10,4.96E-10,2.00E-04,2.69E-04,1.17E-04,1.55E-04,2.57E-04,1.72E-10
2783,417.2611353_26.649145,-0.490041893,0.033179768,1,4.84E-10,1.69E-04,1.14E-04,3.97E-10,4.22E-10,3.17E-04,3.00E-04,3.80E-04,5.17E-10,2.66E-10,9.48E-05,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,3.61E-05
372,102.0918927_7.3002934,-0.491558069,0.032557694,1,4.84E-10,9.93E-05,1.38E-04,3.97E-10,4.22E-10,2.10E-04,1.53E-04,1.65E-04,5.17E-10,2.66E-10,7.25E-05,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
448,289.1622744_7.633861,-0.262677498,0.277268942,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,7.49E-04
355,197.1287185_7.199335,0.035331572,0.88581993,1,6.80E-04,2.81E-04,3.26E-04,6.69E-04,5.94E-04,4.34E-04,3.78E-04,4.54E-04,6.13E-04,3.77E-04,3.77E-04,2.71E-04,3.10E-04,3.01E-04,6.01E-04,4.89E-04,4.80E-04,5.09E-04,2.63E-05
287,224.0918813_6.9188085,0.696000901,0.000934166,1,1.83E-04,2.22E-10,2.58E-10,3.04E-04,9.14E-05,3.06E-10,2.66E-10,2.94E-10,2.11E-04,1.32E-05,2.74E-10,1.73E-04,2.37E-04,2.10E-04,2.90E-04,2.93E-04,3.42E-04,2.82E-04,1.72E-10
1169,331.2091659_12.383629,-0.507994384,0.026379777,1,4.84E-10,1.50E-04,9.50E-05,2.05E-05,4.22E-10,2.49E-04,4.07E-04,3.83E-04,5.17E-10,1.10E-04,9.49E-05,5.08E-10,4.96E-10,4.72E-10,2.89E-05,5.18E-10,2.19E-05,2.04E-05,9.70E-05
1890,244.154523_18.873508,-0.16280233,0.505457634,1,2.15E-04,2.03E-04,3.12E-04,1.77E-04,3.27E-04,4.25E-04,3.91E-04,4.44E-04,2.75E-05,2.52E-04,2.43E-04,1.67E-03,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.83E-05,9.98E-05
2291,564.3165706_22.87953,-0.115492878,0.637765078,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,3.32E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2018,373.1774551_19.935831,-0.206973383,0.395219247,1,9.46E-04,2.22E-10,1.40E-03,9.51E-04,7.74E-04,3.06E-10,2.66E-10,2.94E-10,5.17E-10,6.50E-04,1.50E-03,5.08E-10,4.96E-10,1.64E-03,8.52E-05,5.18E-10,8.33E-04,8.96E-04,1.72E-10
1744,334.2355181_17.267803,-0.262675531,0.27727267,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.05E-04
704,208.0971434_9.121452,-0.594078069,0.007316484,1,3.18E-04,1.10E-04,1.77E-04,2.96E-04,3.44E-04,1.82E-04,1.31E-04,1.52E-04,2.07E-04,2.28E-04,2.31E-04,5.08E-10,4.96E-10,4.72E-10,2.76E-05,5.14E-05,4.52E-10,1.51E-04,1.72E-10
2461,536.3369506_24.060833,-0.115493423,0.637763479,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,9.19E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
141,209.1386928_5.28114,-0.262677035,0.277269819,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,3.07E-04
3098,816.6031579_29.060905,-0.374344894,0.114336149,1,4.84E-10,1.12E-05,2.58E-10,3.97E-10,4.22E-10,3.06E-10,4.13E-04,1.07E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,6.29E-04
1672,351.2142756_16.56336,-0.601721189,0.006418361,1,1.54E-03,6.59E-04,1.05E-03,1.28E-03,1.78E-03,1.53E-03,1.33E-03,1.43E-03,1.06E-03,1.22E-03,1.03E-03,1.69E-03,1.27E-04,4.99E-05,7.70E-04,4.56E-04,4.35E-04,6.05E-04,4.48E-04
2433,291.1954553_23.916727,-0.508946564,0.026052323,1,4.84E-10,6.69E-05,5.11E-05,3.97E-10,4.22E-10,1.31E-04,1.74E-04,1.93E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,7.13E-05
3081,411.2889022_28.911825,-0.115493292,0.637763864,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,6.45E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1646,326.1136425_16.465345,0.439671831,0.059616202,1,3.92E-04,5.10E-05,1.16E-04,4.35E-04,3.22E-04,9.82E-05,2.66E-10,6.53E-05,4.20E-04,2.04E-04,1.45E-04,3.29E-04,2.41E-04,2.11E-04,3.82E-04,3.40E-04,3.41E-04,3.47E-04,1.72E-10
898,183.0305441_10.267041,-0.622075979,0.004455961,1,5.01E-05,2.09E-04,3.63E-04,3.97E-10,2.22E-04,4.82E-04,2.50E-04,3.82E-04,5.17E-10,2.04E-04,3.07E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
478,289.1622425_7.867442,-0.262676993,0.277269899,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,2.91E-04
2420,320.2220351_23.737885,-0.116888541,0.633679167,1,3.23E-04,1.64E-04,2.37E-04,3.18E-04,3.33E-04,2.79E-04,3.02E-04,2.87E-04,2.39E-04,2.51E-04,2.43E-04,5.08E-10,6.22E-04,4.72E-10,1.22E-04,5.25E-05,4.52E-10,1.78E-04,9.70E-05
773,252.1230465_9.561342,0.612273604,0.005328107,1,9.56E-04,1.68E-04,1.82E-04,1.07E-03,7.20E-04,1.71E-04,1.62E-04,1.79E-04,1.10E-03,3.51E-04,2.51E-04,7.22E-04,8.63E-04,7.89E-04,1.13E-03,1.11E-03,1.11E-03,9.28E-04,4.79E-05
2704,336.2299166_26.066786,0.024542439,0.920558849,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,2.55E-05,2.28E-04,1.08E-04,1.87E-04,4.54E-05,7.59E-05,4.80E-04
2676,235.1692958_25.864845,-0.265928142,0.271147167,1,4.84E-10,2.22E-10,2.46E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.35E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2557,418.3087861_24.769537,-0.100166178,0.683272411,1,4.84E-10,1.56E-04,2.58E-10,3.97E-10,4.22E-10,3.10E-05,4.35E-04,2.38E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.08E-04,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,5.75E-04
2113,536.3371921_20.893818,-0.115492601,0.63776589,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.51E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
463,506.2402244_7.779788,0.370068857,0.11886617,1,2.23E-04,2.22E-10,2.58E-10,2.63E-04,1.42E-04,3.06E-10,2.66E-10,2.94E-10,2.53E-04,5.89E-05,2.74E-10,5.08E-10,8.44E-05,8.66E-05,2.09E-04,1.99E-04,2.19E-04,2.18E-04,1.72E-10
1655,647.3737283_16.51158,0.248721029,0.304515246,1,0.000416208,0.000253994,0.000162857,0.00036332,0.000310956,0.000247903,0.000374557,0.000310629,0.000688514,0.000188384,0.000220388,0.000401283,0.000405439,0.000249837,0.000426147,0.000380666,0.000406435,0.00035985,0.000474824
2036,384.2745257_20.102354,-0.259913753,0.282540464,1,4.84E-10,2.22E-10,2.92E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,3.31E-04,5.08E-10,4.96E-10,4.80E-05,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1191,127.0392243_12.434714,-0.513792213,0.024434991,1,4.84E-10,2.26E-04,2.86E-04,3.97E-10,4.22E-10,4.69E-04,4.53E-04,5.30E-04,5.17E-10,6.93E-05,1.26E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.92E-05
2089,445.246168_20.613148,0.150666345,0.538102454,1,0.001570768,0.000161222,0.000581198,0.001326715,0.001394676,0.000920975,0.00053571,0.000736163,0.001348606,0.000808956,0.000102028,0.001252049,0.001233495,0.000160883,0.001162076,0.000222407,0.00157447,0.000982775,0.000412146
1051,188.1283863_11.236492,-0.576690991,0.009743538,1,5.28E-05,2.44E-04,1.70E-04,6.42E-05,1.01E-04,2.91E-04,3.68E-04,3.84E-04,5.17E-10,1.27E-04,1.56E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.89E-05
2398,672.489171_23.690031,-0.047572087,0.846651168,1,4.84E-10,1.84E-04,2.58E-10,3.97E-10,4.22E-10,1.53E-04,5.04E-04,3.29E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,6.29E-04,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,6.23E-04
2815,200.1645694_27.129574,0.644224845,0.002910004,1,4.84E-10,2.22E-10,2.58E-10,9.05E-05,4.22E-10,3.06E-10,2.66E-10,2.94E-10,2.15E-04,2.66E-10,2.74E-10,3.49E-04,5.78E-04,6.40E-04,3.72E-04,4.38E-04,5.64E-04,3.08E-04,5.26E-04
204,201.1235573_6.260494,-0.457171814,0.049076667,1,3.71E-04,8.94E-05,1.46E-04,3.17E-04,3.33E-04,1.64E-04,1.05E-04,1.30E-04,2.84E-04,2.34E-04,2.10E-04,5.08E-10,4.96E-10,4.72E-10,1.56E-04,2.84E-05,4.52E-10,1.72E-04,1.72E-10
