row ID,row m/z,row retention time,L9.mzML Peak area,CE.mzML Peak area,L5.mzML Peak area,L10.mzML Peak area,L8.mzML Peak area,L4.mzML Peak area,L2.mzML Peak area,L3.mzML Peak area,L11.mzML Peak area,L7.mzML Peak area,L6.mzML Peak area,L17.mzML Peak area,L18.mzML Peak area,L15.mzML Peak area,L13.mzML Peak area,L14.mzML Peak area,L16.mzML Peak area,L12.mzML Peak area,L1.mzML Peak area
383,301.1295563,7.362596,98239.375,0,0,327889.5,0,0,0,0,231134.94,0,0,462038.8,771265.75,447307.56,420977.34,464234.94,807456.06,438575.4,0
2691,298.2740513,26.059118,652310.9,0,485793.4,1154091.1,622371,634384.4,4312466,969472.94,2592689.5,585471.44,606965.6,2205953.2,3400928.5,6159300.5,3486599.8,4405442,3645296,4308213,9.79E+07
2536,318.2403415,24.596834,376101.8,0,107108.26,577381.1,228340.1,649107.25,4002880.5,935727.44,6684562,0,235590.62,1303287.9,1811888.6,1.24E+07,9283549,1.13E+07,1941768.5,9626478,4.25E+07
198,242.1500363,6.1086392,779512.3,172409.83,246364.36,986804.25,614216.06,162883.64,106896.945,166101.19,682129.25,569522.56,498425.84,175580.77,314084.3,418822.3,636188.94,535562,545427.6,780626.44,0
657,125.0963818,8.765724,0,0,0,222172.4,0,0,0,0,234446.48,0,0,684754.8,1061943.1,869166.06,471697.03,745716.3,992307.94,620941.9,1200301.8
3052,429.2632549,28.715923,0,0,0,0,0,0,0,0,0,3368838.2,0,0,0,0,0,0,0,0,0
3182,397.2733605,29.96533,0,0,0,0,0,0,0,0,0,976030.6,0,0,0,0,0,0,0,0,0
2854,457.2577116,27.29875,0,0,0,0,0,0,0,0,0,1.73E+08,0,0,0,0,0,0,0,0,0
1621,404.2063506,16.327276,0,9576035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,123.0477221,4.468792,2411089.2,5509311,6392663,2395254,3330199.2,6664942,7093083.5,7098092.5,1607158.1,4453969,5287254,567074.8,715801.5,815272,1514381.5,1169584,985266.2,2014094.1,2713788.5
2260,252.2323329,22.630964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3415529.2
304,587.2499971,6.9766364,206049.08,0,0,382976.2,156361.08,0,0,0,239156.83,0,0,0,163063.75,126602.91,254889.17,310349.66,377269.4,372323.62,0
189,243.1705158,5.983824,161567.33,428990.56,109375.5,172893.42,0,228887.86,635721.3,401559.72,100318.69,167242.5,110652.86,0,0,0,0,0,0,161410.67,391311.28
165,250.1163342,5.687643,883710.4,235647.56,565651.8,876761,893565.3,421687.1,245923.48,321991.84,671086.7,749921,762247.56,0,0,223953.88,496196.66,333824.75,160884.03,582561.6,0
15,113.035006,4.5594573,1164587.9,289756.62,402851.16,1420668.9,1002042.7,171262.9,0,46437.027,1128629.1,1056244.8,669804.56,791129.7,908097.3,818221.9,1132016,1128834.8,1325675.1,1341330.4,0
2864,755.3646421,27.336275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806112.5,0
2403,536.3902259,23.706367,0,0,0,0,0,0,703312.2,0,0,0,0,0,0,0,0,0,0,0,2902238.8
1268,246.0764256,13.161326,0,0,0,314955.97,0,0,0,0,174515.14,0,0,344707.53,606034.1,338585.1,334481.3,361511.9,655239.5,426316.34,0
1177,407.1600424,12.410412,0,0,0,0,0,0,0,0,0,3193326,0,0,0,0,0,0,0,0,0
378,246.0164864,7.3579154,0,0,0,107879.78,0,0,0,0,217701.7,0,0,631253.2,696342.56,581159,384463.9,500848.38,658872.4,285266.6,0
556,189.0660276,8.152857,230779.36,0,0,486434.22,47736.8,0,0,0,381524.16,0,0,531138.25,780342,596349.9,497342.53,620693.94,939088.1,607225.9,0
2377,280.2635389,23.510979,327210.66,0,606509.6,500256.75,393981.06,670172.75,4708028.5,1228424.1,5675668.5,652147.06,758848.94,295191.2,524493.6,1.28E+07,8013625.5,1.06E+07,879241.44,1.02E+07,7.42E+07
2715,504.347022,26.181831,0,0,0,0,0,0,0,0,0,2826939.5,0,0,0,0,0,0,0,0,0
2548,432.2743747,24.679255,0,0,0,0,0,0,0,0,0,710986.25,0,0,0,0,0,0,0,0,0
3220,830.6190406,30.51619,0,2799565.2,51721.68,0,0,1133736,6122945,3298073.5,0,0,297350.72,0,0,0,0,0,0,0,1.24E+07
641,219.2147265,8.714243,1645943.5,0,289876.1,4839520.5,2424773.2,186619.86,0,0,4895554.5,1482223.2,1103167.5,8607654,1.53E+07,4587715.5,5269490,4700059,1.03E+07,8166276.5,3381475.5
3177,673.4773611,29.903282,0,0,0,0,0,0,453019.97,0,0,0,0,0,0,0,0,0,0,0,3099584.8
1115,246.0974969,11.85756,610575.6,50534.926,0,838099.06,477432.28,0,51208.348,51882.1,700920.1,309226.9,149597.81,501020.38,599827.94,541996.75,793466.56,730829.2,833363.56,898324.75,0
2187,470.3327679,21.735651,0,51385.25,0,0,0,0,734459.75,109823.64,0,0,0,1023126.44,0,0,0,0,0,0,1998101.2
2527,385.2733528,24.557913,0,0,0,0,0,0,0,0,0,3.02E+07,0,0,0,0,0,0,0,0,0
2175,292.2271938,21.532406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069340.8
961,307.1443614,10.603024,0,0,0,274154.28,0,0,0,0,0,0,0,868126.7,1168332.1,598277,488292.94,621491.6,1051334.1,494704,0
361,194.0814567,7.2499695,708793.25,265022.38,554080,726166.94,749114.75,385356.88,97652.01,285696.56,375778.47,746930,750030.4,0,0,0,149229.44,0,0,403090.16,0
2768,534.3286609,26.527002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528767.56,0
1449,427.185974,15.288165,0,4521021.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,284.1030976,17.259968,656947.2,0,111786.64,838345.75,557419.1,0,0,0,626365.56,519997.03,327426.72,706245.4,343288.2,323313.53,582360.06,549485.4,540068.44,775414.9,0
3291,604.4556736,31.478474,0,0,0,0,3019432.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,168.0115242,8.380581,1316860.4,0,0,1925157.6,1055122.2,0,0,0,1353785.4,749819.94,461331.9,678758.06,825028.25,1023688.8,1398719.8,1277253.9,1414502.2,1739819.2,0
2252,320.2561963,22.53436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061027.1
366,120.0810945,7.2632356,621925.75,360022.44,667163.7,680365.75,719793.1,539235.44,284429.8,457783.44,444358.56,820806.25,843231.5,0,0,0,267412.75,98000.84,0,374430.9,0
1666,253.1798265,16.53486,390143.9,0,3923536,724833.1,362327,0,0,0,0,694503.56,3879642.5,0,0,1007815.25,0,0,223839.61,759283.6,0
2894,194.1150251,27.626461,0,0,0,0,0,0,0,0,102310.37,0,0,376942.16,730505.1,665279.44,393306.03,513414,709595.2,356613.6,721060.94
3262,563.5504995,31.020096,0,0,0,0,0,0,0,0,105182.55,0,0,0,0,1211594.1,557973.5,838383,0,790495.1,1.19E+07
1187,176.0643673,12.43114,1035443.8,232161.78,240628.6,902392.4,1119451,393946.06,341312.22,100690.516,341265.12,956058.9,1045562.94,0,0,79207.26,196913.38,105966.6,54516.438,705184.75,0
364,229.1184474,7.2579756,1944229,1317716,1468509.5,2378110.2,1805973.4,1501474.5,1518939.4,1684909.2,1902296.6,1775810,1590924.4,1010707.8,1239958.5,1251210.5,1839846,1671766.1,1845756.1,2285650.5,629975.25
2392,263.2369966,23.652687,0,0,0,0,0,0,0,0,0,0,0,0,0,450745.6,0,293754.5,0,220461.03,3859539.8
1579,371.2194672,16.252443,810306.4,0,110142.28,848511,871620.56,232811.1,236174.84,279670.1,831651.1,606519.56,337537.44,522784.7,496964.5,520744.5,803861.5,782692,665602.9,712953.8,0
1052,232.1910195,11.235683,381790.62,0,0,503895.2,301106,0,0,0,561626.8,183189.33,0,2069301.1,1793330.6,1155768.8,510889.2,597899.5,1239983.9,1241962.5,361901
1178,389.1494153,12.422189,0,0,0,0,0,0,0,0,0,2411447.5,0,0,0,0,0,0,0,0,0
680,406.1977623,8.976907,0,0,0,0,0,0,0,0,0,0,0,406067.03,648991.56,280466.44,170628.56,308903.4,608113.8,171690.38,0
1210,341.2438702,12.657526,0,0,0,0,0,0,0,0,164635.3,0,0,371382.62,596674.5,682735.6,256875.72,469152.03,684622.4,467209.94,548324.3
2934,219.2108312,27.927935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141754.9
1353,311.1603551,14.144184,665395.75,265603.12,233353.83,944192.9,583571.94,276358.06,322265.75,325235.12,735842.75,453688.88,322286.8,674487.5,817354.6,705574,810833.5,805268.3,1060621.8,988383.4,0
1749,295.2269207,17.308453,1621665.5,612480.9,721532.44,2128071.2,1513430.1,582882.5,700929.9,661723.9,1284065.9,1444879.1,1046050.9,1155457.5,470043.56,522786,988111.94,768683.94,941496.7,1530337,544530.25
1084,194.117921,11.526593,0,453019.53,500687.22,0,0,655451.5,668314.75,702482.44,0,49568.812,208165.53,0,0,0,0,0,0,0,0
444,594.1386629,7.61288,0,3076361.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,328.1867906,8.128346,493639.06,241053.14,46468.54,721791.06,441607.78,46806.434,321524.72,276792.56,616158.6,338416.28,234516.19,502149.44,714977.2,532276.75,736161,686759.4,844970.4,787645.94,239399.45
1892,278.1388102,18.93526,809859.8,1194318.2,1493704.1,912261.5,1074174.1,1820204,1756154.6,1914101.5,460707.22,1285048.4,1351287.6,3607437.2,0,0,243633.14,0,0,592513.94,659782.5
3227,381.2784016,30.643633,0,0,0,0,1100514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,450.2120758,15.193648,0,925220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,366.2792053,16.221275,0,0,0,0,0,0,0,0,0,513592,0,0,0,0,0,0,0,0,0
2849,289.1430215,27.29875,0,0,0,0,0,0,0,0,0,7678163.5,0,0,0,0,0,0,0,0,0
1254,410.1599782,12.991809,0,0,0,49663.33,0,0,0,0,0,0,0,349179.7,582411.3,233943.4,210266.72,288325,586283.6,220175.97,0
2872,432.3243064,27.45169,0,739017.8,0,0,0,56298.45,1679767.1,448129.1,0,0,0,0,0,0,0,0,0,0,3516483.2
2100,600.4318106,20.75292,0,821481.2,0,0,0,543338.2,1649842,1082743.9,0,0,0,2299245.2,0,0,0,0,0,0,2630797
2424,237.1849257,23.81255,0,0,1454351.9,0,0,0,0,0,0,0,1077275,0,0,0,0,0,0,0,0
1130,456.2343225,12.048698,593161.8,164650.53,0,903441.3,472451.78,0,408829.22,209844.9,764831,339992.5,0,499985.72,744493.94,499962.38,768075.44,727401.5,940200.7,1039420.75,446601.5
2905,352.2456658,27.633,1223554.9,0,298816.4,1689969.2,941017.75,52262.574,47702.926,0,2187849.2,464370.88,511887.88,2985348.8,4507629,4118476.8,2925981.8,3536907.2,4440268,2996439.8,4663940
177,236.0918456,5.8273764,157245.77,0,0,392839.9,0,0,0,0,283379.78,0,0,468824.56,727159.56,540796.75,453727.84,533988.06,778355.44,506905.06,0
1516,210.0915815,15.820931,0,500087.66,306552.47,0,0,612852.06,678095.8,696423.9,0,0,102021.234,922205.2,0,0,0,0,0,0,235463.72
2128,453.1675007,20.974037,0,0,0,0,321754.44,0,101312.49,0,0,0,0,0,0,49872.754,0,0,107774.21,219286.34,710482.2
2320,191.1794318,23.077257,0,0,788779.75,0,0,0,0,0,0,0,782080,0,0,0,0,0,0,0,0
581,210.0763938,8.347565,495288.22,0,0,734063.4,321879.38,0,0,0,586541.9,160928.61,0,477394.7,596631,503369.2,680157.56,685075.7,832682.1,770939.75,0
2435,646.4142058,23.914524,0,0,0,0,0,0,0,0,0,3911037,0,0,0,0,0,0,0,0,0
1886,244.1544686,18.748722,662095.44,1308026.2,1490500.8,628141.8,867816.56,1906107.6,2010844.2,2388939.5,218847.44,1121641.4,1217259.8,3606605.5,0,0,0,0,0,353193.97,992554.75
2262,209.0922092,22.63751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015884.1,0
1694,332.2797082,16.720667,0,0,0,0,0,0,0,0,0,0,0,0,0,111742.07,0,0,0,0,1024972.56
1501,382.2800647,15.697169,0,798689.3,358512.3,0,0,763549.8,1423865.8,1214778.5,0,0,0,0,0,0,0,0,0,0,1120885.9
1491,333.2061297,15.600249,411834.62,0,585345.94,614204.4,50851.523,0,0,0,0,101203.89,1392139.4,0,0,516163.12,0,0,0,164517.78,0
747,154.0733141,9.314337,0,508203.88,502853.06,0,0,741579.75,838491.44,900762.9,0,100867.08,361188.72,0,0,0,0,0,0,0,109744.09
2988,494.3622015,28.257149,0,0,0,0,3.37E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,507.2428449,8.085662,618853.56,153801.78,100034.125,799065.7,486315.06,0,114398.1,107530.41,584366.4,386739.9,201441.98,194234.3,241277.28,386416.88,593032.44,491927.38,428510.38,671200.9,0
1924,237.1849727,19.249842,51454.61,0,5981846,361426.3,0,0,0,0,0,659150.2,5931889,0,0,808453.6,0,0,0,425835.4,0
2590,572.4365007,25.160952,0,1019048.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,265.0609,12.050387,1123101.8,804206.75,525017.3,1670316.1,798437.9,431757.47,101376.81,255819.36,1291024.9,725029.94,544016.25,1992445,2334842,1661814.4,1668007.1,1883435,2653170,1869067.2,0
437,309.0729894,7.61288,0,2.86E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,203.1797044,16.774137,0,0,577907.75,0,0,236885.75,0,165173.14,0,52788.37,613190.6,244551.39,0,0,0,0,0,0,0
1730,381.1308371,17.157768,0,1060154.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,542.3900209,26.80602,0,1180350.9,0,0,0,397970.28,2682151.5,1035355.5,0,0,0,0,398898.38,0,0,0,0,0,6494531
3233,413.3045604,30.706139,0,0,0,0,2033145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,339.3004085,30.992422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036421.4
371,334.1219853,7.285266,843247.56,0,0,1160516.5,617643,0,0,0,1023870.1,492488.7,412906.06,1181722.6,1647729.2,1382080.5,1295681.4,1312848.9,1944442.5,1377348.1,0
465,190.1075436,7.7923603,766157.44,319362.4,429197.16,935484.25,766946.4,380900.5,374010.84,343656.8,628123.3,700897.1,542521.06,0,0,170012.66,486306.88,413899.3,379041.16,683464.06,0
1512,326.1501106,15.802432,170595.95,0,0,346314.5,51448.746,0,0,0,242827.62,0,0,418351.78,542682,250941.98,352067.25,345177.28,583582.25,453953.75,0
762,342.2024083,9.441906,1293396.9,790894.56,558458.94,1834312.8,1135880.4,589832.94,898084.44,756392.1,1545530.2,986298.5,699550.75,1514297.5,1884155.2,1337135.1,1761731.2,1782693.6,2283502.5,2067057.8,824315.7
1131,599.334154,12.049191,632162,0,312671.16,891096.4,597196.2,103312.984,0,0,558822.06,534685.4,462296.78,0,0,0,382302.38,208213.58,225750.16,609678.8,0
1780,299.2218068,17.50884,0,413194.28,224743.23,0,0,401730.7,647843.4,536558.9,0,0,0,705731.6,0,0,0,0,0,0,362300.44
2296,292.2247594,22.899797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263784
1642,192.1020469,16.421318,447257.56,3478989,2849462.2,619476.7,598748.9,4459582,5610088,5751096.5,306357.66,1188485.9,1476445.6,6455389,754813.2,0,209318.56,0,203556.9,689041.7,1301428.4
2780,280.263619,26.646008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403648
590,495.2602865,8.402669,487802.62,109740.97,294918.8,516683,472273.78,242607.81,0,171512.94,235091.73,518266.03,493842.03,0,0,0,112897.945,0,0,275056.6,0
1541,470.3326219,15.957339,0,518786.25,50886.02,0,0,406501.6,1002519.8,737941.25,0,0,0,0,0,0,0,0,0,0,1137675.8
2486,263.2371478,24.267023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003896.7
1977,459.1548318,19.822296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352988.8,0
1295,323.139317,13.499569,437623.2,0,0,559474.1,347916.06,0,0,0,462640.38,242506.97,103037.95,246291.31,404769.22,329211.06,482027.06,457536.5,547606.9,558737.2,0
1911,312.2533328,19.124743,0,0,0,0,0,0,52380.8,0,0,0,0,0,0,479686.94,107965.234,335627.4,0,321120.72,7948978
1634,298.2458894,16.391888,556079.94,0,0,787774.56,504339.84,0,103281.805,0,545599.44,342246.75,230630.1,335222.5,345241.84,271712.78,530135.25,502245.44,603463.56,706342.9,156728.72
765,151.0755174,9.454565,0,878680.3,988937.56,0,0,1432454.6,1409475.5,1547225.5,0,406670.44,555767.56,0,0,0,0,0,0,0,0
720,128.1072111,9.182522,865703.25,927069.2,1156406.1,888029.25,1011340.4,1147278.6,1083115.2,1216601.1,510726.56,1184810.4,1231470.2,0,0,0,274108.5,102343.82,0,462708.97,467782.28
3241,710.5148725,30.812098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022360.9
449,267.1803644,7.646492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4566155
2814,645.465351,27.145557,0,0,0,0,0,0,468789.66,0,0,0,0,0,0,0,0,0,0,0,3307349
2197,310.237607,21.8078,0,0,0,0,0,0,641205.7,0,610853.56,0,0,0,0,1981879,1049356.8,1604558.6,0,1304729.4,1.87E+07
2312,526.2520922,23.028881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832525.5,0
2225,357.2788643,22.216257,342361.75,0,0,614886.25,298701.34,0,0,0,454733.2,105062.54,0,319678.56,755888.8,313392.12,528405.9,535847.94,655041.4,599999,0
214,242.1500233,6.3984113,1766722.9,694829.8,789576.75,2218120,1669545.8,663343.44,630753.44,612176.1,1535351.6,1522336.4,1262181.8,585241.56,650685.25,784112.5,1345598.5,1133423.1,1189999.6,1764377.2,229300.75
1396,313.198622,14.762915,231887.86,954285.3,933746.4,0,475137.3,1033930.9,993234.7,857426.3,0,579821.5,751948.4,0,0,0,0,0,0,0,540756.4
1715,283.2269315,16.955967,0,545509.9,505325.1,0,149823.89,503601.2,614256.5,573830.25,0,365796,404314.9,332163.62,0,0,0,0,0,0,487234.28
1372,274.1650398,14.497558,244569.1,0,0,455705.47,173257.05,0,0,0,332902.28,0,0,412011.44,508002.4,382622.34,456021.2,461914.12,601504.7,541508.56,0
1199,307.1076958,12.518347,0,0,0,0,0,0,0,0,0,1161364.8,0,0,0,0,0,0,0,0,0
2321,399.2529771,23.078405,0,0,0,0,0,0,0,0,0,995650.9,0,0,0,0,0,0,0,0,0
2185,400.4149747,21.720762,0,0,0,536955.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,433.2709256,28.911825,0,0,0,0,0,0,0,0,0,1164462.8,0,0,0,0,0,0,0,0,0
2708,832.5991587,26.120523,0,0,0,0,0,0,302752.12,0,0,0,0,0,0,0,0,0,0,0,1792688.4
2028,336.2509771,20.040907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803025.2
1812,217.1587224,17.78396,0,0,1741246.1,0,0,0,0,0,0,207317.06,1836719.8,0,0,304212.3,0,0,0,52779.273,0
1675,279.2319582,16.588394,1127363.4,451458.88,313340.53,1348736.6,958329.9,223526.61,534612.9,366893.28,1148771,664613.4,546965.75,1556958.9,1729630.9,1274212,1406053.4,1407270.1,1983029.8,1775046.2,860968
400,238.1549621,7.440988,0,342337.56,378069.16,0,0,599232.06,674869.44,629816.9,0,0,110783.45,0,0,0,0,0,0,0,54843.652
1118,333.1082982,11.870296,2192199,1145185.9,419974.2,3296198.8,1650139.2,403012.3,566633.56,605552.5,2852822.8,1146964.9,685255.6,5038503,7074204,4684131.5,4050673,4662462.5,6811599,4228929.5,0
2123,314.2689354,20.970284,0,0,0,0,0,0,0,0,0,0,0,0,0,323868.7,0,274096.56,0,101562.984,4891486
1260,335.1026766,13.053255,0,0,0,0,0,0,0,0,0,1400034.5,0,0,0,0,0,0,0,0,0
1278,438.1297272,13.327048,1902086.1,3525528,501396.34,2942098,1380492.2,640633.2,1223428.5,1226061.8,2444310.8,933442.6,560392.75,6820605,1.13E+07,6456488.5,4017355.2,5104178,9432485,3963661,662779.25
886,356.1245187,10.168022,0,0,0,150324.39,0,0,0,0,0,0,0,563302.5,929579.4,486115,253137.44,359982.25,817821.1,257267.47,0
2095,644.4578704,20.671288,0,597341.06,0,0,0,342524.28,1396470.4,876041.6,0,0,0,1818257.8,0,0,0,0,0,0,2359042.2
169,231.1205581,5.694573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334179.8
156,123.0443858,5.5353637,743392.2,0,0,1119664.5,524278.12,0,0,0,794269.06,222149.05,0,1009856.25,1437690.2,1130440.4,1054643,1187990.2,1707887.2,1271343.8,0
2668,453.332329,25.836813,0,1506238.4,819001.1,0,50692.65,1284316.6,2111624,1885051.6,0,496411.47,617836.75,0,0,0,0,0,0,50852.78,1810012.5
103,217.1047043,4.6957154,147986.83,840711.5,0,496353.44,0,155092.28,0,0,320126.03,47489.945,0,660120.5,744987.9,390915.47,308774.03,0,593732.2,287316.2,514805.72
2966,522.357728,28.120298,0,0,0,0,0,0,0,0,0,1501709.6,0,0,0,0,0,0,0,0,0
1837,210.0915983,18.132812,0,149458.4,206075.78,0,0,468313.9,505654.22,632047.4,0,0,0,661679.7,0,0,0,0,0,0,0
1681,341.2299912,16.594072,527690.75,728569.75,1079731.9,306416.5,706310.56,1411541.9,1306509.2,1264759.4,157024.73,757790.6,881426.5,716563.6,0,0,0,0,0,100083.43,759614.6
1719,313.2374201,16.973833,746255.75,307881.72,297049.03,907409,722826.3,120581.22,364437.34,237287.06,595861.75,607994.06,506265.84,399086.97,156735.62,229792.55,539644,443495.4,451240.3,674322.8,280712.1
1509,221.1900625,15.759657,0,333351.72,683837.5,0,249353.47,583876.9,440087.4,530447,0,495869.44,754341.6,370835.66,0,0,0,0,0,0,0
2752,465.2247076,26.376617,0,0,0,0,0,0,0,0,0,1783712.2,0,0,0,0,0,0,0,0,0
1657,391.1880275,16.52172,224139.39,0,1701035.9,395790.88,212248.22,0,0,0,0,491063.9,1755146.4,0,0,863730.6,0,0,154687.77,478184.78,0
1811,253.1069166,17.777868,0,880490.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,376.1870228,11.638843,572556,221507.39,54100.355,817152,431500.3,0,167741,157746.89,671773.2,322007.25,167418.2,635626.44,797425.9,639676,732602.7,857498.25,968147.9,815775.2,0
148,284.2069162,5.458247,0,730979.6,0,51952.656,0,0,0,0,0,0,0,166818.56,165546.66,0,0,0,51478.055,0,0
2726,336.2298817,26.306305,0,0,0,0,0,0,0,0,0,0,0,0,0,302385.2,0,284296.6,0,0,1973551.8
2165,436.2846565,21.295704,0,0,0,0,0,0,0,0,0,1229455.5,0,0,0,0,0,0,0,0,0
2402,186.1489491,23.710117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71E+07
2112,310.2376892,20.845882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700751.8
3263,282.2724027,31.017935,0,0,0,0,0,0,177733.05,0,311058.72,0,0,53070.977,64049.05,585555.56,546262.1,1578123.4,197480.61,1961736.9,1.49E+07
159,211.1081133,5.5491834,787558.44,160516.53,215714.75,978051.2,718112.6,0,102410.14,108567.35,751113.1,531916.94,410053.47,248196.06,344589.3,458475.44,627438,635671.06,693740.94,897345.1,0
1188,176.0625968,12.429757,1151966,485475.56,934962.6,1198834.8,1349148,753398.2,308707.7,406275.1,705085.9,1233201.4,1185806.6,0,0,108978.53,336472.88,61256,113936.31,734237.56,0
135,125.0712157,5.1540394,359176.84,570398.4,968077.75,272841.47,518216.8,874414.2,579325.1,748876.75,0,681719.75,791017.6,0,0,0,0,0,0,0,0
1170,271.1652367,12.385795,846053.44,2921756.5,2681255.2,824629.9,1107946.8,3397585,4163710.5,4281557.5,559307,1788761.1,2104179.8,0,0,241847.94,369323.9,161826.33,229876.16,656932.7,2391592.5
2566,560.23907,24.898018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518269.97,0
3231,367.2627638,30.687614,0,0,0,0,1443131.6,0,0,0,0,9980407,0,0,0,0,0,0,0,0,0
2798,520.3769472,26.934212,0,1465462.9,0,0,0,632630.25,3137172,1353345.4,0,0,0,0,162344.36,0,0,0,0,0,7301649
2968,513.3872705,28.136484,0,0,0,0,0,0,1199355.2,49433.18,0,0,0,0,0,0,0,0,0,0,5345533
2446,317.2110786,23.93232,977173.06,0,8528195,1436282.4,978140.25,0,0,0,0,1959396.1,9029622,0,0,2632580,0,0,908847.4,1761394.6,0
759,188.1282914,9.440028,1952639.8,9940559,8527905,2226287.5,2712507.2,1.12E+07,1.41E+07,1.36E+07,1548487.8,4609409,5277867.5,587066.5,834559.44,965210.1,1549494.9,1464351.2,1024644.44,2590922.5,6525590
264,178.0864849,6.7514935,439850.2,0,0,762841.4,381582.4,0,0,0,588323.2,212692.36,0,491291.75,718415.1,594630.25,721629.3,672328.94,839352.4,752687.3,0
2201,268.2272136,21.860645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3107395
2667,458.2876277,25.834524,962929.44,4198911.5,2441864,1008812.2,1033743.44,4208601.5,5095210.5,5238435.5,885176.94,1464101.2,2075178.2,228868.25,449433.84,104590.625,550804.6,393006.44,458812.94,934289.4,3212233.5
766,219.1016746,9.495147,578835.4,327233.72,454178.03,658098.7,641399.9,445493.62,332974.12,352566.4,422885.5,641961.3,567221.25,0,0,0,242267.34,103393.82,0,411572.2,0
1546,268.096942,16.004387,155279.64,558890.94,987286,0,331179,1020729.94,575963.2,873193.7,0,591145.1,847766.06,380983.16,0,0,0,0,0,0,0
2182,312.253469,21.63049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879216.6
1046,225.1235925,11.165434,654863.9,428535.03,450318.47,963645.94,644785.44,457468.62,433091.3,478097.8,731618.1,592953.94,501386.84,582874.3,774305.06,630282.2,787845.2,733208.3,1008264.9,968248.75,0
1358,260.2222603,14.221928,0,0,0,186218.42,0,0,0,0,111420.164,0,0,734873.44,750959.5,471738.97,249311.92,317526.56,575829.56,457683.72,0
555,171.0652948,8.139203,0,1170645.1,972374.75,0,94241.2,1373803.2,1579878.5,1628781.9,0,442302.56,572418.06,0,0,0,0,0,0,0,0
2786,395.2765482,26.68137,0,2223107.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,273.2062006,14.762754,0,331862.06,225922.67,0,0,252419.34,363545.22,320634.9,0,52736.945,166956.92,0,0,0,0,0,0,0,186907.28
1404,331.1863661,14.955488,349511.4,194009.39,0,449100.12,333182.75,243498.6,332373.7,320816.38,336995.7,389629.5,0,0,0,0,234517.83,0,52721.227,403765.62,183435.3
2288,597.1630107,22.845976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213607.5,0
816,175.1231511,9.640389,4477198,3230601.5,3401804.5,4634601,4388976,4786587,3408917.5,3532489.8,3558981.2,3919752.5,3383058.2,1772198.5,2418673.5,3702585,4389784,4508828,4254181.5,4093270.5,3690298.8
1684,355.2455235,16.606857,1447482.4,214768.4,372586.03,1502742.5,1343076.1,321698,471352.97,410811.22,1386696.2,886857.4,573431.5,755024.3,733707.7,832494.7,1432765.1,1257073.9,1127116.6,1304871.8,234136.27
1951,328.2483563,19.499992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818712.8
