row ID,MZ_RT,cor, p_value,p_value_corrected,C7,C8,C9,C10,C11,C12,C13,C14,C15
2595,236.1646544_21.534206,0.627454099,0.070462044,1,1.49E-10,5.72E-04,6.47E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4878,564.4208407_28.987799,0.627382546,0.070503775,1,1.49E-10,1.08E-10,1.86E-03,4.84E-03,4.69E-03,3.21E-04,9.78E-10,1.22E-09,1.49E-09
2569,313.2373331_21.449854,0.627051138,0.07069726,1,1.49E-10,3.14E-03,3.30E-03,1.44E-04,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3139,454.3161346_23.528082,0.626535186,0.070999147,1,1.49E-10,5.76E-04,5.67E-04,5.29E-05,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4703,822.370847_28.406937,-0.625436073,0.071644928,1,1.49E-10,1.08E-10,8.84E-11,1.74E-04,4.08E-04,9.79E-04,1.63E-03,2.14E-03,2.14E-03
4933,578.4180557_29.18423,0.625225225,0.071769229,1,1.49E-10,1.08E-10,2.21E-03,5.91E-03,5.38E-03,3.74E-04,9.78E-10,1.22E-09,1.49E-09
3036,572.436873_23.190952,0.62465349,0.07210696,1,1.49E-10,2.12E-04,2.36E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4504,461.3451228_27.865435,0.624025942,0.072478802,1,1.49E-10,1.08E-10,5.80E-04,1.18E-03,3.67E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
1814,194.0637168_18.76759,0.623895423,0.072556288,1,1.49E-10,1.25E-04,1.38E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
5452,443.3881002_31.655775,-0.623849587,0.072583512,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,9.69E-05,1.17E-03,3.80E-03,4.77E-03
4656,445.3650344_28.264212,-0.623227045,0.072953901,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,3.34E-03,4.31E-03,3.32E-03
4374,551.3451922_27.464716,0.622739057,0.073245057,1,1.49E-10,1.08E-10,1.39E-04,3.66E-04,2.85E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
1919,194.0637395_19.150764,0.622445134,0.073420774,1,1.49E-10,2.34E-04,2.57E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
5093,695.4904297_29.794008,0.622350673,0.073477302,1,1.49E-10,1.08E-10,6.67E-04,1.75E-03,1.28E-03,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4643,491.4209788_28.247934,-0.622343828,0.073481399,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,3.52E-03,4.67E-03,3.54E-03
4189,361.2736128_26.879738,-0.621332551,0.074088294,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,3.69E-03,9.99E-03,1.56E-02
2443,354.18128_20.94094,0.620772493,0.074425739,1,1.49E-10,1.52E-04,1.65E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
433,325.1580676_12.317707,0.620411608,0.074643685,1,1.49E-10,9.34E-05,1.01E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2568,330.2639519_21.447752,0.620087457,0.074839785,1,1.49E-10,7.58E-04,8.19E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2560,335.2203955_21.441994,0.620056715,0.0748584,1,1.49E-10,3.29E-04,3.55E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3294,287.2368719_24.149374,0.61903183,0.075480626,1,1.49E-10,1.08E-10,2.43E-04,4.72E-04,1.21E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2606,230.2116173_21.579329,-0.618775002,0.075637053,1,1.11E-04,1.08E-10,2.12E-04,4.17E-04,3.65E-04,6.06E-04,1.88E-03,4.61E-03,6.04E-03
3782,660.4703682_25.731674,0.618538431,0.07578132,1,1.49E-10,1.15E-03,9.98E-04,1.88E-04,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4758,493.8515807_28.507063,0.616091552,0.07728354,1,1.49E-10,1.08E-10,2.63E-04,7.10E-04,4.88E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
237,281.1746612_8.723231,-0.615862424,0.077425148,1,5.92E-05,8.08E-05,2.75E-04,4.18E-04,3.36E-04,7.01E-04,2.11E-03,4.53E-03,4.80E-03
52,190.0864434_4.814106,0.614905437,0.078018339,1,5.06E-05,5.68E-05,7.29E-05,6.27E-05,2.67E-05,3.94E-10,9.78E-10,1.22E-09,1.49E-09
276,232.1909191_9.335581,-0.614180089,0.078469822,1,1.49E-10,1.08E-10,4.78E-05,6.39E-05,6.97E-05,2.77E-04,8.08E-04,2.01E-03,3.37E-03
4604,454.2948588_28.155277,-0.614139233,0.0784953,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,2.64E-04,1.30E-03,1.48E-03,2.67E-03,2.14E-03
5468,425.3774013_31.664808,-0.613877383,0.078658715,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,4.43E-04,1.78E-03,2.21E-03
4378,573.3582807_27.49169,0.613803062,0.078705136,1,1.49E-10,1.08E-10,1.33E-04,3.62E-04,3.39E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4652,423.3828182_28.25614,-0.613369058,0.078976553,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,2.30E-02,2.56E-02,1.93E-02
5338,333.2997339_31.00061,-0.613312699,0.07901184,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,1.61E-03,4.85E-03,6.79E-03,4.23E-03
593,476.1551131_14.544294,0.612139974,0.079748341,1,1.49E-10,1.08E-10,7.73E-05,1.04E-04,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3580,601.4209997_25.173231,0.611618635,0.080077116,1,1.49E-10,1.44E-03,1.19E-03,2.40E-04,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4646,440.4094578_28.252024,-0.611506957,0.080147653,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,1.75E-02,2.01E-02,1.47E-02
4733,498.3633597_28.460749,0.611480787,0.080164188,1,1.49E-10,1.08E-10,1.31E-04,3.66E-04,2.72E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2690,219.1744283_21.930496,0.609594066,0.081361837,1,1.49E-10,3.63E-04,9.01E-04,6.15E-05,1.53E-10,3.94E-10,4.01E-04,1.22E-09,1.49E-09
2890,526.3948839_22.647575,0.609261692,0.08157396,1,1.08E-04,6.21E-03,5.54E-03,7.12E-04,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4302,463.4144884_27.24053,-0.609237492,0.081589418,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,2.23E-03,1.56E-03,1.82E-03
2322,250.1803535_20.536858,0.609189273,0.081620224,1,1.49E-10,1.80E-04,1.82E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4190,766.5301403_26.89081,0.607230257,0.082877872,1,1.49E-10,1.08E-10,1.28E-04,3.43E-04,3.79E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
432,318.0561695_12.317707,0.607112079,0.082954121,1,1.49E-10,1.28E-04,1.29E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3606,616.4261797_25.237957,0.607058506,0.082988701,1,1.49E-10,2.40E-04,2.41E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2884,509.3686226_22.636744,0.60653126,0.083329495,1,1.49E-10,7.75E-04,7.76E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3070,255.2318763_23.331528,0.606480304,0.083362477,1,1.49E-10,1.08E-10,1.07E-04,1.74E-04,1.61E-05,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4927,401.2659872_29.158432,-0.606209741,0.083537738,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,2.35E-05,9.94E-04,8.50E-04,1.39E-03,1.21E-03
4865,615.4365779_28.935257,0.605207159,0.084189157,1,1.49E-10,1.08E-10,3.49E-04,1.01E-03,8.82E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4701,806.3966721_28.403076,-0.605067476,0.084280163,1,1.49E-10,1.08E-10,8.84E-11,3.17E-03,8.25E-03,1.77E-02,2.40E-02,3.10E-02,3.17E-02
4792,440.4096991_28.65951,-0.605051359,0.084290667,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,3.89E-03,1.42E-02,1.16E-02
18,233.1498115_4.5720367,-0.604928063,0.084371053,1,1.49E-10,2.58E-05,5.62E-05,7.29E-05,9.62E-05,3.40E-04,4.10E-04,7.61E-04,8.33E-04
3510,523.2802653_24.992247,0.604114946,0.084902371,1,1.49E-10,1.08E-10,4.55E-04,8.69E-04,1.65E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4700,829.4719064_28.411085,-0.602492392,0.085968757,1,1.49E-10,1.08E-10,8.84E-11,6.11E-05,2.02E-04,2.18E-04,3.81E-04,1.20E-03,1.30E-03
762,265.143568_15.512217,0.601818228,0.08641425,1,7.10E-06,1.08E-10,6.47E-05,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4214,639.4673866_26.987085,0.601081412,0.086902768,1,1.49E-10,1.08E-10,1.62E-03,4.58E-03,2.67E-03,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3388,499.3532496_24.536982,0.601010906,0.086949603,1,1.49E-10,4.65E-04,4.04E-04,3.92E-05,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3564,264.2322584_25.12986,-0.6008846,0.087033543,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,1.12E-03,2.41E-02,3.21E-02,1.96E-02
1469,202.1803269_17.60203,-0.599425542,0.088006821,1,0.000199492,0.000247572,0.000820444,0.001139063,0.000833387,0.002699337,0.003991502,0.013704157,0.016372896
4428,876.6243191_27.622643,0.599261223,0.08811685,1,1.49E-10,1.08E-10,2.53E-04,7.61E-04,6.16E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4661,496.8581673_28.277918,0.597980127,0.088977571,1,1.49E-10,1.08E-10,2.58E-04,7.10E-04,3.58E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
490,290.2689571_13.305727,-0.597953492,0.088995521,1,0.000856279,0.000540016,0.001219301,0.000423323,0.001932976,0.001734011,0.005239141,0.016518403,0.026345476
2780,541.2911893_22.227123,0.597851884,0.089064017,1,1.49E-10,1.76E-04,1.68E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4771,461.3450683_28.58294,0.597388936,0.089376507,1,1.49E-10,1.08E-10,1.54E-03,5.17E-03,5.40E-03,1.53E-03,9.78E-10,1.22E-09,1.49E-09
4952,498.4514904_29.247452,-0.597204813,0.089500977,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,3.33E-03,2.13E-03,2.52E-03
3366,950.6608905_24.439272,0.597107986,0.089566476,1,1.49E-10,2.70E-04,2.57E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
5104,654.3314138_29.878313,-0.596973109,0.089657764,1,1.49E-10,1.08E-10,6.52E-05,5.29E-05,2.88E-04,1.58E-03,2.55E-03,6.08E-03,3.92E-03
4981,423.383045_29.341124,-0.596771357,0.08979442,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,1.62E-03,3.23E-03,1.93E-03
1416,427.1767076_17.470339,0.596643899,0.08988082,1,1.49E-10,8.11E-05,7.71E-05,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2365,303.2319468_20.658031,0.596574141,0.089928128,1,1.49E-10,2.59E-04,2.46E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2926,222.1489246_22.77835,0.596358144,0.090074708,1,1.49E-10,1.08E-10,2.31E-03,5.60E-03,1.95E-03,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2348,409.1749547_20.60986,-0.596165939,0.090205266,1,8.24E-05,1.08E-10,1.17E-04,2.16E-04,2.54E-04,2.06E-03,1.78E-03,6.68E-03,1.28E-02
107,281.1473349_6.4048977,0.596013925,0.090308606,1,1.49E-10,1.08E-10,4.50E-05,4.84E-05,7.64E-05,9.60E-05,9.78E-10,1.22E-09,1.49E-09
2444,787.1265652_20.942709,0.594998037,0.091001079,1,1.49E-10,1.08E-10,9.37E-04,2.41E-03,2.59E-03,1.22E-03,3.44E-04,6.07E-04,1.49E-09
3100,715.5199655_23.447138,0.594945642,0.091036882,1,1.49E-10,1.41E-03,1.24E-03,7.87E-05,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3484,565.4107642_24.905174,0.594213005,0.091538414,1,1.49E-10,2.29E-03,1.78E-03,3.40E-04,7.79E-06,3.94E-10,9.78E-10,1.22E-09,1.49E-09
431,302.0821512_12.317707,0.59418591,0.091556995,1,1.49E-10,2.06E-04,1.94E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
5108,637.3047068_29.878462,-0.593463247,0.092053417,1,1.49E-10,1.08E-10,1.87E-05,9.60E-06,1.23E-04,7.27E-04,1.04E-03,2.56E-03,1.61E-03
1424,374.1500192_17.482094,0.593276648,0.092181866,1,1.49E-10,1.33E-04,1.24E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
1646,208.133435_18.188148,0.592776933,0.092526394,1,1.49E-10,7.72E-05,7.19E-05,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
500,272.2584476_13.406654,-0.592648149,0.092615312,1,7.64E-05,8.23E-05,1.85E-04,2.03E-04,3.21E-04,6.96E-04,1.64E-03,1.30E-03,1.63E-03
251,178.0864252_9.070982,0.592603696,0.092646016,1,1.28E-04,2.39E-04,2.72E-04,1.15E-04,2.68E-05,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3308,439.8242484_24.1753,0.592409591,0.09278016,1,1.49E-10,4.79E-04,4.39E-04,5.16E-06,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
1746,267.112763_18.519066,0.592225957,0.092907177,1,1.49E-10,4.03E-04,3.74E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3176,790.5515598_23.676685,0.591985408,0.093073722,1,1.49E-10,3.17E-04,2.94E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
5246,754.5407583_30.543856,0.591727433,0.093252536,1,1.49E-10,1.08E-10,4.76E-04,1.50E-03,1.14E-03,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2694,281.174875_21.948761,-0.591085821,0.093698175,1,9.77E-05,7.40E-05,7.35E-05,3.33E-05,7.43E-05,3.18E-04,2.23E-04,9.46E-04,6.60E-04
2346,425.1490607_20.6116,-0.59009759,0.094387109,1,1.49E-10,1.08E-10,2.96E-05,7.39E-05,9.69E-05,7.37E-04,6.35E-04,2.49E-03,4.91E-03
60,111.0445233_5.043905,-0.588586301,0.09544666,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,3.38E-03,1.59E-03,2.87E-03
381,244.2272718_11.423625,-0.588006328,0.095855194,1,3.31E-05,6.93E-05,1.57E-04,2.23E-04,2.63E-04,1.14E-03,1.43E-03,1.32E-03,1.88E-03
434,338.1533143_12.330116,0.587910353,0.095922902,1,1.49E-10,5.43E-05,4.94E-05,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2515,279.2319451_21.240494,0.587289893,0.096361325,1,1.49E-10,1.56E-04,1.42E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4233,661.448932_27.052536,0.586596373,0.096852817,1,1.49E-10,1.08E-10,1.33E-03,4.31E-03,3.14E-03,3.94E-10,9.78E-10,1.22E-09,1.49E-09
1374,427.1024865_17.344875,0.586254735,0.097095495,1,1.49E-10,1.08E-10,5.91E-05,9.00E-05,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3590,355.2840914_25.192947,0.586128297,0.097185402,1,1.49E-10,1.08E-10,9.28E-04,2.60E-03,1.17E-03,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3710,584.3580071_25.539545,0.586006796,0.097271847,1,1.49E-10,1.08E-10,1.00E-04,2.93E-04,1.46E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
5117,673.4776809_29.930191,0.585671588,0.097510582,1,1.49E-10,1.08E-10,7.33E-04,2.40E-03,2.04E-03,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2821,263.0815914_22.409876,0.585625504,0.09754343,1,1.49E-10,1.08E-10,1.71E-03,3.86E-03,9.53E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2788,619.4027746_22.273304,0.585461832,0.097660151,1,1.49E-10,2.47E-04,2.22E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3422,306.2428941_24.656485,0.585373305,0.097723318,1,1.49E-10,1.08E-10,6.48E-05,9.91E-05,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3678,440.3581202_25.424019,0.584844372,0.09810125,1,1.49E-10,1.08E-10,9.34E-05,3.02E-04,2.93E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2933,445.3676059_22.802647,0.584782565,0.098145471,1,1.49E-10,1.08E-10,2.46E-04,9.07E-04,6.86E-04,3.96E-04,9.78E-10,1.22E-09,1.49E-09
5453,483.380734_31.660528,-0.584722885,0.09818818,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,4.67E-04,2.22E-03,4.51E-03
4138,705.4752548_26.663576,0.58404558,0.098673688,1,1.49E-10,1.08E-10,4.48E-04,1.33E-03,6.67E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
5342,355.2816162_31.010113,-0.584022924,0.098689953,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,1.40E-03,2.65E-03,3.58E-03,1.89E-03
2237,300.1595852_20.26015,0.5839108,0.098770475,1,1.49E-10,2.90E-04,2.58E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2494,279.1956453_21.085007,0.582713878,0.099632538,1,1.49E-10,3.38E-04,3.00E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3367,484.3479811_24.440725,0.582539567,0.099758463,1,3.31E-05,3.63E-03,2.41E-03,6.87E-04,1.60E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
780,265.0973062_15.533655,0.582501288,0.09978613,1,1.49E-10,8.53E-05,7.56E-05,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4709,842.4675248_28.39919,-0.582414663,0.099848756,1,1.49E-10,1.08E-10,8.84E-11,8.00E-05,1.44E-04,4.80E-04,5.62E-04,6.44E-04,6.07E-04
2722,236.1646748_22.031128,0.58237017,0.099880932,1,1.49E-10,1.08E-10,1.24E-04,1.93E-04,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4971,556.4047919_29.314304,0.581767425,0.100317437,1,1.49E-10,1.08E-10,1.73E-03,6.19E-03,6.35E-03,8.45E-04,9.78E-10,1.22E-09,1.49E-09
4732,948.6817922_28.487732,0.581579437,0.100453814,1,1.49E-10,1.08E-10,3.85E-04,1.28E-03,1.22E-03,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3363,279.231827_24.434372,0.58121805,0.100716301,1,1.49E-10,1.08E-10,7.52E-04,1.46E-03,1.87E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
658,354.1812781_14.962188,0.579725706,0.101804651,1,1.49E-10,3.18E-04,2.51E-04,2.61E-05,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3966,793.5280201_26.294144,0.579081106,0.102276951,1,1.49E-10,1.08E-10,2.81E-04,4.57E-04,8.39E-06,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2872,607.3813188_22.596407,0.578896587,0.102412393,1,1.49E-10,9.98E-05,8.69E-05,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3336,497.8477875_24.335217,0.578769553,0.102505702,1,1.49E-10,3.74E-04,3.25E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2938,427.3570525_22.805529,0.57799255,0.103077553,1,1.49E-10,1.08E-10,3.64E-04,1.38E-03,1.05E-03,6.68E-04,9.78E-10,1.22E-09,1.49E-09
4982,440.4096608_29.32528,-0.577586871,0.103376888,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,1.51E-03,3.33E-03,1.74E-03
551,232.1909069_13.948741,-0.577439785,0.103485547,1,1.49E-10,5.66E-06,7.14E-05,1.19E-04,4.05E-05,1.46E-04,3.23E-04,1.25E-03,1.13E-03
3462,375.3234937_24.813353,-0.577374772,0.103533597,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,1.07E-02,1.25E-02,6.87E-03
2715,729.4544028_22.00707,0.577322253,0.103572423,1,1.49E-10,4.29E-04,3.53E-04,1.60E-05,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
5158,498.4516408_30.122126,-0.577278663,0.103604654,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,2.57E-03,8.88E-03,5.32E-03
4522,832.5980324_27.897524,0.576622339,0.104090694,1,1.49E-10,1.08E-10,1.05E-03,4.07E-03,4.00E-03,8.10E-04,9.78E-10,1.22E-09,1.49E-09
4035,749.5015571_26.413568,0.575720072,0.104761119,1,1.49E-10,1.08E-10,4.02E-04,1.04E-03,3.31E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3086,732.5459359_23.418575,0.575639423,0.104821172,1,5.34E-04,4.60E-03,3.03E-03,1.62E-03,1.74E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4073,284.2947211_26.501863,-0.575164717,0.10517507,1,1.49E-10,3.10E-04,8.84E-11,6.15E-05,1.24E-04,7.02E-04,2.37E-03,1.13E-02,7.47E-03
2775,422.3113085_22.221355,0.574864799,0.105399034,1,1.49E-10,2.50E-04,2.14E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3267,922.6663576_24.069702,0.574132114,0.105947381,1,1.49E-10,3.98E-04,3.38E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2540,270.1488497_21.326784,0.573578255,0.106363037,1,1.49E-10,6.21E-04,5.27E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
59,146.1176637_5.0144,-0.573331173,0.106548783,1,5.00E-05,2.29E-05,7.93E-05,7.53E-05,1.53E-10,3.94E-10,8.50E-03,3.67E-03,1.93E-02
5180,798.564558_30.23378,0.573034436,0.106772118,1,1.49E-10,1.08E-10,2.76E-04,5.54E-04,7.03E-05,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2627,399.0712552_21.677622,0.57289494,0.106877204,1,1.49E-10,1.14E-03,4.97E-04,2.40E-04,2.88E-04,8.55E-05,5.11E-05,1.22E-09,1.49E-09
1479,402.1813621_17.635998,0.572467941,0.107199265,1,1.49E-10,6.30E-05,5.32E-05,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3479,337.2737189_24.881966,0.571887325,0.107638131,1,1.49E-10,1.08E-10,2.10E-04,3.42E-04,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
5112,637.4678744_29.906584,0.571864531,0.107655382,1,1.49E-10,1.08E-10,9.72E-04,3.33E-03,3.61E-03,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3253,285.221327_23.984312,0.571861684,0.107657538,1,1.49E-10,1.08E-10,2.84E-04,8.24E-04,3.32E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3120,743.5147709_23.474312,0.57136621,0.108032946,1,1.49E-10,1.66E-04,1.40E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2893,293.2112042_22.69384,0.570941682,0.108355228,1,1.49E-10,1.08E-10,2.38E-04,8.63E-05,1.30E-04,3.67E-04,9.78E-10,1.22E-09,1.49E-09
2553,297.2425195_21.413164,0.570805653,0.108458618,1,1.49E-10,3.26E-04,2.73E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
2527,480.2956653_21.269249,0.569041944,0.109804532,1,1.49E-10,1.53E-04,1.28E-04,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4697,801.4413312_28.396458,-0.568907896,0.109907236,1,1.49E-10,1.08E-10,6.39E-05,2.82E-02,7.29E-02,1.60E-01,1.86E-01,2.26E-01,2.13E-01
4431,188.1281441_27.629436,-0.568849754,0.1099518,1,1.53E-05,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,1.73E-03,1.10E-03,1.00E-03
5451,461.3987194_31.651367,-0.568788008,0.109999139,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,9.78E-10,1.04E-03,1.32E-03
4156,272.2583729_26.715649,-0.56775323,0.110794307,1,7.57E-06,1.08E-10,1.67E-05,9.90E-11,1.53E-10,1.94E-05,9.78E-10,1.97E-03,2.79E-03
4523,758.5611101_27.900408,0.567274075,0.111163681,1,1.49E-10,1.08E-10,2.12E-03,8.70E-03,8.94E-03,1.69E-03,9.78E-10,1.22E-09,1.49E-09
4900,593.4234854_29.054743,0.567021534,0.111358659,1,1.49E-10,1.08E-10,2.82E-04,1.02E-03,1.05E-03,3.94E-10,9.78E-10,1.22E-09,1.49E-09
4413,551.3448335_27.587988,0.566989453,0.111383442,1,1.49E-10,1.08E-10,1.09E-04,4.05E-04,3.59E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
3796,584.3583167_25.754889,0.566946493,0.111416635,1,1.49E-10,1.08E-10,2.06E-04,7.54E-04,5.47E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
5154,503.4071179_30.121323,-0.566835829,0.111502167,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,9.78E-10,2.37E-03,3.76E-03
256,234.2064005_9.1133175,-0.566410061,0.111831609,1,0.000473485,0.001070134,0.002615312,0.002763465,0.001979,0.007528045,0.005318498,0.024716425,0.033043479
4753,491.3736107_28.517838,0.566209008,0.111987379,1,1.49E-10,5.57E-06,2.41E-03,1.05E-02,9.79E-03,3.56E-03,4.84E-05,1.22E-09,1.49E-09
5151,481.4251352_30.122126,-0.566067084,0.112097417,1,1.49E-10,1.08E-10,8.84E-11,9.90E-11,1.53E-10,3.94E-10,8.99E-04,4.87E-03,3.11E-03
4221,722.5039339_27.006332,0.564950783,0.112965182,1,1.49E-10,1.08E-10,1.72E-04,5.66E-04,7.28E-04,3.94E-10,9.78E-10,1.22E-09,1.49E-09
