row_IDs_x_x,IDs,cor_coeffs_x_x,p_values_x_x,adjusted_p_values_x_x,row_IDs_y_x,cor_coeffs_y_x,p_values_y_x,adjusted_p_values_y_x,row_IDs_x,cor_coeffs_x,p_values_x,adjusted_p_values_x,row_IDs_x_y,cor_coeffs_x_y,p_values_x_y,adjusted_p_values_x_y,row_IDs_y_y,cor_coeffs_y_y,p_values_y_y,adjusted_p_values_y_y,row_IDs_y,cor_coeffs_y,p_values_y,adjusted_p_values_y
2771,357.278874_22.213165,0.9818589437362759,0.018141056263724087,1,2771,0.9556873446814237,0.011122888243861196,1,2771,0.818158885918252,0.04659288967166404,1,2771,0.9541395129141494,0.045860487085850554,1,2771,0.9049627604550727,0.0346644724278746,1,2771,0.9103893817608384,0.011685304901268987,1
3338,658.4731579_24.347918,0.9817062940498544,0.018293705950145567,1,3338,0.9555486207980416,0.011174924595552629,1,3338,0.8180283060480648,0.04665766829518423,1,3338,0.9541416384127362,0.04585836158726375,1,3338,0.9049643357469908,0.034663619014184445,1,3338,0.9103909835908462,0.011684893576034512,1
211,322.1650946_8.137753,0.9803666045172303,0.019633395482769656,1,211,0.9560445257779812,0.010989273377868312,1,211,0.821017426741714,0.045185310269045,1,211,0.9636662549906804,0.03633374500931963,1,211,0.8940491813845286,0.040734750628887144,1,211,0.9048001076017285,0.013163130027760218,1
417,356.2545009_12.19899,0.9801296657571597,0.01987033424284035,1,417,0.9541316874096288,0.011710951689477112,1,417,0.8792936811239641,0.02097567666145225,1,417,0.9802784870797396,0.019721512920260365,1,417,0.9158220430712566,0.02894478768235893,1,417,0.9230503169697332,0.008654061279299217,1
3483,774.5569758_24.89928,0.9799155604068813,0.020084439593118675,1,3483,0.9539403820470672,0.011783949899120249,1,3483,0.8207194261995818,0.04533111076779333,1,3483,0.9608731083970836,0.03912689160291638,1,3483,0.9091551945675636,0.03241721913984229,1,3483,0.91470518608928,0.010602539279833848,1
3442,521.327381_24.758995,0.9734764058506207,0.026523594149379326,1,3442,0.9508260198490469,0.012992936689204641,1,3442,0.8823686088937108,0.019941875001361683,1,3442,0.9802685144387454,0.01973148556125459,1,3442,0.9156492276837482,0.029033193790350343,1,3442,0.9229252291256855,0.008681848337288424,1
429,537.2347071_12.307034,0.9725974681675835,0.027402531832416477,1,429,0.9501491569344677,0.013260753963060942,1,429,0.8172501636341607,0.04704455996163989,1,429,0.9756148242175317,0.02438517578246835,1,429,0.9166613100890858,0.02851668405412862,1,429,0.9228296077585413,0.00870311891880684,1
3517,730.5303142_25.003868,0.9716489569501452,0.028351043049854807,1,3517,0.9494127517942121,0.013554149191066508,1,3517,0.8350822379495313,0.03855409657828222,1,3517,0.9699967682693044,0.030003231730695634,1,3517,0.9142442370992833,0.029755141987763186,1,3517,0.9200744313374507,0.009326858665290646,1
3986,550.4054396_26.337746,0.9701194129622694,0.029880587037730555,1,3986,0.9482236165308262,0.014032319175629818,1,3986,0.9082607593050069,0.012238089650575105,1,3986,0.9749121112287236,0.025087888771276434,1,3986,0.9233628728822508,0.025173071910334514,1,3986,0.9225315860646646,0.008769575003721563,1
274,203.1181489_9.327142,0.9673867426936078,0.032613257306392196,1,274,0.9341543307347936,0.020081127535673995,1,274,0.8862204304155683,0.018682202449288053,1,274,0.9772140749973035,0.022785925002696494,1,274,0.9097057197087158,0.03212572481562893,1,274,0.9181674761204668,0.009770844663306431,1
2996,295.2268397_22.974524,0.9649731994891654,0.03502680051083462,1,2996,0.9441882676978952,0.015694682161323085,1,2996,0.8131853825700868,0.04908966475619421,1,2996,0.9542885049687302,0.04571149503126981,1,2996,0.9050578128998091,0.03461298984159098,1,2996,0.9104867375014946,0.011660318179681611,1
284,356.2544264_9.576365,0.9628096181928859,0.03719038180711409,1,284,0.9424789827187279,0.016416880744996483,1,284,0.8119926952147678,0.049697396693369235,1,284,0.9647526998969582,0.03524730010304178,1,284,0.8951925615952956,0.040084263576728,1,284,0.905789538031339,0.012895329003441149,1
3916,433.3321921_26.053377,0.9608892092490272,0.03911079075097279,1,3916,0.9287587666170922,0.022580565519422065,1,3916,0.9459009561555838,0.004310893804474498,1,3916,0.9802583101242115,0.019741689875788504,1,3916,0.9603784672274611,0.00941093331747169,1,3916,0.939445754046611,0.00538920439422606,1
3402,565.3533009_24.57203,0.9583223819264892,0.04167761807351078,1,3402,0.9353137062043891,0.019556577680854493,1,3402,0.8157003972153445,0.04781952356434563,1,3402,0.97072425542047,0.029275744579529972,1,3402,0.9146024486695756,0.029570535784248217,1,3402,0.9204653156687894,0.00923709011605252,1
4332,681.4759854_27.330605,0.9569729813745304,0.04302701862546965,1,4332,0.9378310832472745,0.018433249095216438,1,4332,0.8651525352947866,0.02604973582996062,1,4332,0.9706966528062348,0.02930334719376515,1,4332,0.9145894806846917,0.029577212461444544,1,4332,0.9204510419367066,0.00924036072924609,1
