row_IDs_x_x,IDs,cor_coeffs_x_x,p_values_x_x,adjusted_p_values_x_x,row_IDs_y_x,cor_coeffs_y_x,p_values_y_x,adjusted_p_values_y_x,row_IDs_x,cor_coeffs_x,p_values_x,adjusted_p_values_x,row_IDs_x_y,cor_coeffs_x_y,p_values_x_y,adjusted_p_values_x_y,row_IDs_y_y,cor_coeffs_y_y,p_values_y_y,adjusted_p_values_y_y,row_IDs_y,cor_coeffs_y,p_values_y,adjusted_p_values_y
3986,550.4054396_26.337746,0.9749121815709012,0.025087818429098796,1,3986,0.9732761216727646,0.00522317395497619,1,3986,0.9740667318205161,0.0010000810902458385,1,3986,0.9859758411459276,0.014024158854072377,1,3986,0.9854546247945707,0.002101219545235169,1,3986,0.9695475793107293,0.0013769048637206154,1
2259,222.1489391_20.349953,0.9748557749149993,0.025144225085000693,1,2259,0.9732183375261141,0.005240078128144806,1,2259,0.9740157819332951,0.0010039973759757312,1,2259,0.9859079949531127,0.014092005046887346,1,2259,0.9853902624412749,0.0021151610859839946,1,2259,0.8703720872773055,0.024115999075957305,1
4134,497.8660117_26.655869,0.9746962939247015,0.025303706075298527,1,4134,0.9760948437071595,0.004420870637443509,1,4134,0.9757017044359688,0.0008784378070482304,1,4134,0.9898375336899352,0.010162466310064788,1,4134,0.9905151468258188,0.0011072888535609633,1,4134,0.8611453182294644,0.027582331613221305,1
267,470.3703066_9.179981,0.9746602349385441,0.025339765061455855,1,267,0.9730180409589261,0.005298812073727157,1,267,0.9738390818172866,0.0010176382772314032,1,267,0.9856730930018974,0.014326906998102573,1,267,0.9851673770559812,0.0021636757165358136,1,267,0.8793775366119227,0.020947152938019038,1
3913,416.305693_26.041698,0.9746167887283108,0.025383211271689188,1,3913,0.9760371417897081,0.004436848135303989,1,3913,0.9756455459252124,0.0008824863563775177,1,3913,0.9897715424920637,0.010228457507936328,1,3913,0.9904644279503445,0.0011161737975551738,1,3913,0.8750139791045666,0.022456023227534847,1
4147,564.4026527_26.688196,0.9745095878677117,0.02549041213228831,1,4147,0.972866018680232,0.0053435341521816705,1,4147,0.9737046279154709,0.0010280789668751552,1,4147,0.9854936724864889,0.014506327513511108,1,4147,0.9849983312031101,0.0022007136065061014,1,4147,0.9501225431931919,0.003669599457904523,1
3694,788.5721911_25.450583,0.9743325061334351,0.02566749386656486,1,3694,0.9726860078722299,0.00539664989362368,1,3694,0.9735454668130515,0.0010405064881877936,1,3694,0.9852823512976376,0.014717648702362363,1,3694,0.9847984479577091,0.002244775836914651,1,3694,0.8792085736694013,0.021004645211857957,1
3017,285.2214087_23.107761,0.9741727638014226,0.025827236198577408,1,3017,0.9757132433410958,0.004526886963244587,1,3017,0.9753310066049814,0.0009053325808093378,1,3017,0.9894010895280951,0.010598910471904865,1,3017,0.9901787139250977,0.0011666633775382891,1,3017,0.8606774921040958,0.027763963843884035,1
2840,478.2931126_22.487997,0.9740291331120859,0.025970866887914057,1,2840,0.9756080565308749,0.0045562554778144256,1,2840,0.9752290571790567,0.000912799691952348,1,2840,0.9892806257428343,0.010719374257165737,1,2840,0.9900855378608087,0.0011832885756299036,1,2840,0.9764754850005652,0.0008235949426331946,1
3210,279.2319619_23.826103,0.9738842902178615,0.026115709782138508,1,3210,0.9722319045140135,0.005531408885468535,1,3210,0.9731433365663864,0.001072234964099855,1,3210,0.9847497097269635,0.015250290273036482,1,3210,0.9842951991439872,0.002356984803386629,1,3210,0.8652577540932214,0.026010054655562425,1
4000,541.892381_26.373087,0.9736177300120983,0.02638226998790172,1,4000,0.9719625675892243,0.005611852829840863,1,4000,0.9729044511229563,0.0010913068005408764,1,4000,0.9844342292415094,0.015565770758490638,1,4000,0.9839973487441387,0.002424245165529306,1,4000,0.8688204904772363,0.024683422898725917,1
4875,519.0427526_28.961166,0.9734626686259406,0.026537331374059447,1,4875,0.9718059484884862,0.005658806569178463,1,4875,0.972765435297156,0.0011024820405402982,1,4875,0.9842510310690404,0.01574896893095956,1,4875,0.9838243607374116,0.002463595927367,1,4875,0.8650313344925366,0.02609547991117872,1
4725,710.4964431_28.465256,0.9734331476724254,0.026566852327574608,1,4725,0.9717764732804459,0.005667657514909882,1,4725,0.9727392293714665,0.001104595007290108,1,4725,0.9842163610376651,0.015783638962334923,1,4725,0.9837918087529232,0.0024710241773211526,1,4725,0.8692317970546559,0.024532395104521338,1
3957,572.4184921_26.233183,0.9733317093531331,0.026668290646866932,1,3957,0.9716743407430257,0.005698361558718492,1,3957,0.9726484957929016,0.001111926278034926,1,3957,0.992319704397181,0.007680295602819021,1,3957,0.9836790895395792,0.0024968034560060677,1,3957,0.982753110611179,0.00044361770197435,1
2463,221.1900255_21.027393,0.9731154410428056,0.026884558957194438,1,2463,0.9749356322369658,0.004745472142921875,1,2463,0.974579096516871,0.0009611197230584995,1,2463,0.9885080409306193,0.01149195906938072,1,2463,0.9894857074166843,0.0012921645243403291,1,2463,0.918361939053713,0.009725109920622175,1
3101,295.2267989_23.435436,0.9730765436274361,0.02692345637256388,1,3101,0.974906865746966,0.004753623404488068,1,3101,0.9745513600911602,0.0009632092168332434,1,3101,0.9884749254642251,0.011525074535774893,1,3101,0.989459906725375,0.0012969186070011082,1,3101,0.8834231364250787,0.01959309826881496,1
261,491.2993896_9.175612,0.973020086518413,0.026979913481587015,1,261,0.9742355410785991,0.004945154279686284,1,261,0.974193952312327,0.0009903353500979029,1,261,0.9874589430556147,0.012541056944385343,1,261,0.988267293565231,0.0015228788989146804,1,261,0.8729463542647339,0.02318845341552714,1
4472,762.5384396_27.756283,0.9730089476836674,0.026991052316332587,1,4472,0.9713494791235548,0.005796387108686052,1,4472,0.9723596869169129,0.0011354219423416105,1,4472,0.9837171073889031,0.016282892611096944,1,4472,0.9833209610334908,0.002579294079726205,1,4472,0.9122595034759433,0.011209861607395179,1
426,194.1542008_12.311363,0.9728853024270209,0.02711469757297913,1,426,0.9712244422381351,0.005834262984588754,1,426,0.9722485091056856,0.001144531530883093,1,426,0.9835715484637755,0.01642845153622452,1,426,0.9831833028240804,0.002611237444027507,1,426,0.9622734460947323,0.0021080913367672507,1
3331,385.2948128_24.321722,0.9727641113399788,0.027235888660021246,1,3331,0.9746751629121543,0.004819446655882752,1,3331,0.9743282140497453,0.0009801015162842857,1,3331,0.9882082759713883,0.011791724028611728,1,3331,0.9892517899174853,0.0013354777427697989,1,3331,0.8594450224521017,0.028245171464843975,1
2462,203.179577_21.027393,0.9721111672045178,0.027888832795482155,1,2462,0.9741892514565216,0.004958452581031325,1,2462,0.9738611607339389,0.0010159288411341926,1,2462,0.987647795892314,0.012352204107686005,1,2462,0.9888132275830971,0.0014179501598866344,1,2462,0.9087990291433965,0.012097138251089297,1
3496,351.2529026_24.939974,0.9718431203706872,0.028156879629312792,1,3496,0.9701817196512872,0.006153265839903618,1,3496,0.9713186615494834,0.0012221318534781007,1,3496,0.9823550257286484,0.017644974271351588,1,3496,0.9820381000606919,0.0028819648924472557,1,3496,0.909308797965538,0.011964378422216189,1
3858,460.829417_25.888279,0.9716025632589371,0.028397436741062876,1,3858,0.9699415273221221,0.006227537474236307,1,3858,0.9711040437428219,0.0012404007128779698,1,3858,0.9820755211420927,0.017924478857907267,1,3858,0.9817750278602266,0.0029453936515294364,1,3858,0.925937527921601,0.008024749076565146,1
3724,716.5144961_25.579334,0.9715174664512889,0.02848253354871111,1,3724,0.9737451492187803,0.005086633131636201,1,3724,0.9734354047092797,0.0010491435628815875,1,3724,0.9871346520513127,0.012865347948687322,1,3724,0.9884103011750879,0.001495153012306789,1,3724,0.8942577104174735,0.016180972609235494,1
3794,964.6766803_25.74719,0.9713946405199537,0.028605359480046277,1,3794,0.9697341144621479,0.006291908758108739,1,3794,0.9709185877992312,0.0012562953133097958,1,3794,0.9818343262106064,0.0181656737893936,1,3794,0.9815480569705424,0.0030004840249200607,1,3794,0.9458574211780123,0.004317770974399771,1
1752,399.0710098_18.528263,0.9713484568593426,0.02865154314065743,1,1752,0.9736179942265212,0.005123531906270148,1,1752,0.973313781765368,0.0010587290137180094,1,1752,0.9869879345210701,0.013012065478929857,1,1752,0.9882947009949496,0.0015175521452767883,1,1752,0.8582303367720037,0.02872326758906445,1
3542,804.4885359_25.030848,0.9712877577664508,0.02871224223354918,1,3542,0.9735725810863946,0.005136731525628949,1,3542,0.9732702832189408,0.0010621677447186222,1,3542,0.9869352442083069,0.013064755791693083,1,3542,0.9882533012119541,0.0015256007605341047,1,3542,0.8581798277525352,0.028743230069563308,1
4211,667.4782755_26.981491,0.9711825498135312,0.02881745018646875,1,4211,0.9695230557024457,0.006357634872260932,1,4211,0.9707297220858591,0.0012725851106143975,1,4211,0.9851113635148259,0.014888636485174134,1,4211,0.9813172685501431,0.003056846219239672,1,4211,0.9736333444940952,0.0010336357275075629,1
579,182.1541987_14.342303,0.9711044380551122,0.02889556194488785,1,579,0.9694450085424665,0.006381996539065047,1,579,0.9706598861283062,0.0012786348177161538,1,579,0.9885295895206095,0.011470410479390458,1,579,0.9812319832988405,0.0030777618779408806,1,579,0.9779502725495497,0.0007239255371651645,1
4113,994.7236734_26.621252,0.9709015548359029,0.029098445164097098,1,4113,0.9732823405658895,0.0052213557536949515,1,4113,0.9729927319296702,0.0010842393431594816,1,4113,0.9865991256159241,0.01340087438407589,1,4113,0.9879885335584877,0.001577407423560418,1,4113,0.8578535869938282,0.02887232712039611,1
4724,703.4881961_28.48388,0.9707439139803095,0.02925608601969054,1,4724,0.9731635483551749,0.005256122774688796,1,4724,0.9728792683621524,0.0010933270155991332,1,4724,0.9864615709878306,0.013538429012169395,1,4724,0.9878799993104551,0.0015988094267862343,1,4724,0.8577200671464285,0.028925241387976277,1
3402,565.3533009_24.57203,0.9707248908410526,0.029275109158947377,1,3402,0.9690675635511603,0.006500244147951546,1,3402,0.9703217931777632,0.0013081237179379335,1,3402,0.9826940348996058,0.01730596510039417,1,3402,0.9808198222086952,0.00317950394833065,1,3402,0.980587556261622,0.0005616067363484742,1
4332,681.4759854_27.330605,0.9706968458453011,0.029303154154698863,1,4332,0.96903990510506,0.006508937170391832,1,4332,0.9702969847337473,0.001310300647351497,1,4332,0.9810277000066852,0.018972299993314845,1,4332,0.9807896344818183,0.0031869987213149886,1,4332,0.9555857055818607,0.0029151378482156565,1
4388,652.454836_27.530195,0.9705460971767392,0.02945390282326077,1,4388,0.9730145106307191,0.005299849223507845,1,4388,0.9727369451290536,0.0011047792792280144,1,4388,0.9862887389655886,0.013711261034411448,1,4388,0.9877436231305424,0.0016258368900602489,1,4388,0.8575540908254304,0.028991082195776084,1
3677,642.4777668_25.42339,0.9704958167742844,0.029504183225715575,1,3677,0.9729766783981725,0.005310967883457155,1,3677,0.9727008101587704,0.0011076963461592064,1,3677,0.986244780747265,0.01375521925273504,1,3677,0.987708956950808,0.0016327310647788488,1,3677,0.8963474890218371,0.015558951394202186,1
3348,545.3659045_24.394424,0.9704027905685044,0.029597209431495575,1,3348,0.968747903982811,0.006600945709535373,1,3348,0.9700351599959802,0.0013333848650859228,1,3348,0.9806888728456333,0.01931112715436667,1,3348,0.9804711740348317,0.003266418079157169,1,3348,0.9192516937134383,0.009517182306884106,1
3517,730.5303142_25.003868,0.969996824860105,0.030003175139895033,1,3517,0.9683452286743118,0.006728522370451078,1,3517,0.969673764803429,0.001365575587597573,1,3517,0.9802220707249205,0.019777929275079487,1,3517,0.9800325121445075,0.0033768669410830657,1,3517,0.9616044702186071,0.0021830233950481037,1
3091,306.2063832_23.421003,0.9697093371200515,0.030290662879948527,1,3091,0.9680595953033296,0.006819503359965321,1,3091,0.9694172548491538,0.0013886543649050149,1,3091,0.9798917574875909,0.020108242512409058,1,3091,0.9797217122275537,0.0034558536796951917,1,3091,0.8629169751520431,0.026899618195317967,1
3040,341.2688607_23.212305,0.9696384394073081,0.030361560592691905,1,3040,0.9679899358512889,0.006841752452308434,1,3040,0.9693546039743502,0.0013943202831820415,1,3040,0.9798107585878272,0.02018924141217282,1,3040,0.979645934014588,0.0034752033390376934,1,3040,0.862877352614539,0.026914798093697845,1
4351,601.4392267_27.380035,0.9694356435019597,0.030564356498040346,1,4351,0.9721743413195892,0.005548569340907349,1,4351,0.9719363204185156,0.001170304109847653,1,4351,0.9985099697961959,0.0014900302038041158,1,4351,0.9869719510431985,0.0017815680136378847,1,4351,0.9222372840331678,0.008835442865039643,1
3567,669.4778858_25.126913,0.9687340429241822,0.03126595707581781,1,3567,0.9670958020711179,0.007129443428623899,1,3567,0.9685500965678324,0.0014680911452992862,1,3567,0.9792621310440351,0.020737868955964855,1,3567,0.9786748174459665,0.0037263092209089033,1,3567,0.8777921651895525,0.021489560304378194,1
2467,262.2166029_21.028149,0.9682332124496272,0.031766787550372766,1,2467,0.9712586672994087,0.0058238875338977964,1,2467,0.9710666188079995,0.001243600167520681,1,2467,0.9842485527589769,0.015751447241023064,1,2467,0.9861260234328477,0.0019576246140015586,1,2467,0.8556262000190329,0.02976104229978561,1
3857,469.3424752_25.87965,0.9681003722538006,0.031899627746199366,1,3857,0.966470706304376,0.007332871935853402,1,3857,0.9679866590745021,0.0015208764956124324,1,3857,0.9821780935564016,0.01782190644359838,1,3857,0.9779972956772304,0.0039048953153501937,1,3857,0.9707839786649002,0.0012678948080879929,1
3942,832.5989796_26.128714,0.9675571628301717,0.03244283716982832,1,3942,0.9707427469384232,0.005980934086060812,1,3942,0.9705774079708493,0.0012857979765868884,1,3942,0.9851507042484169,0.014849295751583114,1,3942,0.9856471269243354,0.0020597044428261597,1,3942,0.8959637426668947,0.015672293815747328,1
227,485.3337407_8.532546,0.9673229994077446,0.03267700059225542,1,227,0.9705625684797812,0.006036103991652357,1,227,0.9704070424996503,0.0013006567857590757,1,227,0.9834373650725686,0.016562634927431374,1,227,0.9854798721430109,0.002095759060887534,1,227,0.9558611374831759,0.002879362245666255,1
3569,848.5146197_25.142967,0.9670289641940953,0.03297103580590466,1,3569,0.9703381876227012,0.0061050413072736166,1,3569,0.9701944290765427,0.0013193188689182012,1,3569,0.9831747121950045,0.01682528780499548,1,3569,0.9852708303481756,0.002141112094441077,1,3569,0.8903541740801351,0.01737421829676107,1
3492,239.1277868_24.933937,0.9667681759207909,0.033231824079209105,1,3492,0.965158709787812,0.007765910764693052,1,3492,0.9668016812116585,0.0016348981510658695,1,3492,0.9792625701445035,0.020737429855496536,1,3492,0.976578630809147,0.004287662654392402,1,3492,0.86116820768225,0.027573459351298665,1
4084,601.4209977_26.537558,0.96667477305169,0.03332522694830997,1,4084,0.9650671980894154,0.007796418682004602,1,4084,0.9667188845526207,0.001643017343159902,1,4084,0.9792621602883104,0.020737839711689632,1,4084,0.9764798281930908,0.0043147579425697295,1,4084,0.932206125944933,0.006738223399258084,1
3472,980.5932792_24.85705,0.9665328192019741,0.03346718079802591,1,3472,0.9649270542627554,0.007843215554161651,1,3472,0.9665921438131856,0.0016554842813342689,1,3472,0.979262999139599,0.020737000860400978,1,3472,0.9763285811849123,0.004356344398971298,1,3472,0.8745935645494138,0.02260404174110754,1
2902,295.2268684_22.684887,0.9663202041589463,0.03367979584105374,1,2902,0.9647189408395774,0.007912878394572161,1,2902,0.9664037382237135,0.0016741030097644398,1,2902,0.9792619540347121,0.020738045965287943,1,2902,0.9761040239912149,0.004418330397572146,1,2902,0.9059437624559261,0.012853825912987542,1
4675,732.5092053_28.304909,0.9661946813377953,0.03380531866220471,1,4675,0.9645954797079841,0.007954300686138154,1,4675,0.9662919820778553,0.001685195669798475,1,4675,0.9792621831608694,0.020737816839130563,1,4675,0.9759708677507599,0.004455222689695326,1,4675,0.8608207326044194,0.027708291067727618,1
3345,561.3397095_24.385094,0.9660245568804462,0.033975443119553805,1,3345,0.9644283584643254,0.008010484376882109,1,3345,0.9661406508532695,0.0017002741680153038,1,3345,0.9792622716490584,0.020737728350941564,1,3345,0.9757906728081123,0.004505308481289605,1,3345,0.8607167725103669,0.027748691595629,1
4462,615.4364294_27.706736,0.9659782903870132,0.034021709612986784,1,4462,0.9695314570980083,0.0063550142867965275,1,4462,0.96943184433562,0.0013873365831965144,1,4462,0.993643485866375,0.006356514133625035,1,4462,0.9845182249461835,0.0023070333094133665,1,4462,0.9039938637759617,0.013383314456419612,1
3454,795.5434956_24.795357,0.9657569218922906,0.034243078107709435,1,3454,0.9641657862715564,0.008099019194196866,1,3454,0.9659027737531077,0.0017241101837258926,1,3454,0.9797872371617626,0.020212762838237364,1,3454,0.9755076771264539,0.004584340132322557,1,3454,0.9685039492012179,0.001472379763534672,1
274,203.1181489_9.327142,0.9657030238545385,0.034296976145461455,1,274,0.9708434663130968,0.005950167005843696,1,274,0.9697717225629232,0.0013568126097549666,1,274,0.9943833917086216,0.005616608291378444,1,274,0.9873309393352012,0.0017085332799293585,1,274,0.9876659374904437,0.00022725546208239876,0.6854024736405147
3661,205.1951406_25.380062,0.9656934873178562,0.0343065126821438,1,3661,0.9641035949967981,0.008120035795578016,1,3661,0.965846412821391,0.0017297817507309755,1,3661,0.9792620079281502,0.020737992071849787,1,3661,0.9754406694944092,0.004603119538722873,1,3661,0.8854668333072565,0.01892555517210303,1
3179,295.2267921_23.685284,0.9654110223043859,0.03458897769561409,1,3179,0.969094718175118,0.006491713197005986,1,3179,0.9690196197984018,0.0014248087001969933,1,3179,0.9817215005029561,0.018278499497043854,1,3179,0.9841096902633298,0.0023988026939809146,1,3179,0.8600705360520043,0.028000455036444254,1
3020,309.2060877_23.118246,0.9653670794446295,0.03463292055537048,1,3020,0.9637833484281112,0.008228541027473217,1,3020,0.9655561131066484,0.0017591402240648975,1,3020,0.9792620492904416,0.020737950709558417,1,3020,0.9750957564671607,0.004700183855242318,1,3020,0.8930377769002306,0.016549502788241723,1
3682,477.3582515_25.426292,0.9653140010958808,0.034685998904119164,1,3682,0.963731351238796,0.008246203189434635,1,3682,0.9655089578083209,0.0017639321635971304,1,3682,0.9792619699676353,0.02073803003236474,1,3682,0.9750397729717454,0.004716001496253729,1,3682,0.9723897565042586,0.001132964321868613,1
3805,506.3615978_25.77861,0.9652420702959791,0.03475792970402092,1,3805,0.9636606594894692,0.008270235369265926,1,3805,0.9654448587744765,0.0017704562599757533,1,3805,0.9792621755276453,0.020737824472354727,1,3805,0.9749636750620176,0.00473753038294488,1,3805,0.9625799392234031,0.0020741924978878706,1
3219,341.2686874_23.872265,0.9651055048307884,0.034894495169211615,1,3219,0.963526683305644,0.008315844512328264,1,3219,0.9653233393753992,0.0017828573523267456,1,3219,0.9792622752795843,0.020737724720415684,1,3219,0.9748194764297162,0.00477841429680283,1,3219,0.8601532425025584,0.02796817377371132,1
284,356.2544264_9.576365,0.9647558340754531,0.03524416592454693,1,284,0.9685883470740456,0.006651400807660821,1,284,0.9685424423987573,0.001468802042982602,1,284,0.9811297610836192,0.018870238916380844,1,284,0.983635389584009,0.002506821596185488,1,284,0.9805221540163953,0.0005653849104881632,1
4860,791.5592818_28.888983,0.964641654705557,0.03535834529444304,1,4860,0.9685011740945801,0.006679020009083252,1,4860,0.9684600281566391,0.0014764672297020956,1,4860,0.9810267894458973,0.018973210554102726,1,4860,0.9835533473793836,0.002525665472086621,1,4860,0.8527087814277138,0.03094433497700119,1
4198,535.3817896_26.914692,0.9640065253780343,0.03599347462196567,1,4198,0.9680103637528443,0.006835225350163168,1,4198,0.9679977706330548,0.0015198266021356568,1,4198,0.9812050757762442,0.018794924223755838,1,4198,0.9830923442632677,0.0026324155359303022,1,4198,0.8858981813224833,0.01878607891168368,1
3956,394.7903097_26.2363,0.9638620989336695,0.036137901066330524,1,3956,0.9678984901833239,0.006870996186676044,1,3956,0.9678925079343659,0.001529786907065192,1,3956,0.9803207130466014,0.0196792869533986,1,3956,0.9829871923420019,0.0026569687729560087,1,3956,0.8520826501180083,0.031201131630235565,1
211,322.1650946_8.137753,0.963669842516145,0.03633015748385504,1,211,0.9677486640050678,0.0069189982250269805,1,211,0.9677517982245547,0.0015431515740547156,1,211,0.9801459862694086,0.01985401373059137,1,211,0.9828465182814714,0.0026899342975955885,1,211,0.983542637836881,0.00040403845882235273,1
4229,498.3633407_27.039175,0.9635375038981078,0.03646249610189223,1,4229,0.9676474498824568,0.006951487853076602,1,4229,0.9676562352475404,0.0015522609622099885,1,4229,0.987213149450389,0.01278685054961104,1,4229,0.9827509534341456,0.0027124055690467383,1,4229,0.9146708921099912,0.01061094194559559,1
162,136.0618832_7.22838,0.963225729909279,0.036774270090720984,1,162,0.9674051484915183,0.007029469415294499,1,162,0.9674285592797397,0.0015740706255075703,1,162,0.9797426870306734,0.020257312969326646,1,162,0.9825230038390467,0.0027662551590602736,1,162,0.9772212991230415,0.0007723942371570217,1
3443,418.3086289_24.75933,0.9631656241879901,0.03683437581200988,1,3443,0.9616274719144793,0.008971164680216444,1,3443,0.9635976490110574,0.001963577791532005,1,3443,0.9792619873563703,0.020738012643629733,1,3443,0.9727789862849607,0.00536919315331709,1,3443,0.9219939040952662,0.00889009486187336,1
4545,538.3783772_27.92324,0.9630773928448522,0.036922607155147835,1,4545,0.9615408042166321,0.009001456552473369,1,4545,0.9635187983226676,0.001972041097987293,1,4545,0.9792625045184904,0.020737495481509605,1,4545,0.9726860303693219,0.005396643244598368,1,4545,0.8588924544628012,0.028462188995221446,1
2830,269.2475728_22.462746,0.9629157234055002,0.037084276594499754,1,2830,0.9671651752619033,0.0071069831584287015,1,2830,0.96720286057121,0.0015958393719400512,1,2830,0.9794608093370346,0.02053919066296539,1,2830,0.9822967852337086,0.0028200410822910595,1,2830,0.851325355563069,0.03151306153430561,1
3924,594.4316043_26.093863,0.9626539601718236,0.037346039828176414,1,3924,0.9611272048209942,0.009146477204285948,1,3924,0.9631422117718095,0.002012709240480243,1,3924,0.9792619685504232,0.020738031449576755,1,3924,0.9722425619607297,0.005528233662430648,1,3924,0.9696482143309944,0.0013678658386333724,1
723,415.1023788_15.299427,0.9622837495228038,0.03771625047719618,1,723,0.9666748638485274,0.007266224954110161,1,723,0.9667421607857358,0.0016407328240630684,1,723,0.9792624199169571,0.02073758008304294,1,723,0.9818342076377511,0.0029310851416420773,1,723,0.8508232824129236,0.03172067316189104,1
234,218.2027634_8.704831,0.9622559602477067,0.037744039752293346,1,234,0.960735120346494,0.009284654188112189,1,234,0.9627852171871935,0.002051639967939355,1,234,0.979266220012786,0.02073377998721404,1,234,0.9718224634611492,0.0056538493729716005,1,234,0.8583675848271443,0.02866905675679695,1
137,453.3435202_6.94261,0.9621922553121132,0.037807744687886835,1,137,0.9666038922120124,0.007289370869005934,1,137,0.966675487457421,0.0016472808832101841,1,137,0.9792622891096545,0.020737710890345484,1,137,0.9817671771569362,0.0029472935291575872,1,137,0.8507511469459339,0.03175055467837307,1
3955,563.9054331_26.218302,0.9621277741819327,0.03787222581806726,1,3955,0.9606127937229036,0.009327902969664384,1,3955,0.9626735483788961,0.0020638931854632175,1,3955,0.9792622353104725,0.020737764689527483,1,3955,0.971691396999452,0.00569323014547078,1,3955,0.9058864569833525,0.012869239751070662,1
4284,703.4883894_27.214357,0.961803027492655,0.038196972507344995,1,4284,0.9602956248223619,0.009440345056149418,1,4284,0.9623843948923837,0.0020957888268663856,1,4284,0.9792621454174351,0.02073785458256494,1,4284,0.9713517707710182,0.005795693686965881,1,4284,0.9429143344302477,0.004795145201394446,1
2823,283.226852_22.427673,0.9614366453185551,0.038563354681444895,1,2823,0.9599373521210695,0.009567889367154567,1,2823,0.9620576405219108,0.0021321226242345353,1,2823,0.9792627925609472,0.02073720743905283,1,2823,0.9709683199810423,0.0059121001684302186,1,2823,0.8578571633554365,0.028870910429744635,1
3483,774.5569758_24.89928,0.9608731947477138,0.03912680525228618,1,3483,0.959387919253168,0.009764573033474213,1,3483,0.9615561357413809,0.0021884873651121005,1,3483,0.9792619502572943,0.020738049742705655,1,3483,0.9703806271141433,0.0060919827124397835,1,3483,0.9675536941814841,0.001562065010649757,1
3801,491.3556089_25.761276,0.9607599443576093,0.03924005564239075,1,3801,0.9592773987329629,0.009804294930546095,1,3801,0.9614552163384307,0.0021999175220352883,1,3801,0.9792619400094877,0.02073805999051226,1,3801,0.9702624640059659,0.006128364257964918,1,3801,0.9712986173595533,0.0012238323883270428,1
1170,362.1864342_16.74898,0.9599068498131104,0.04009315018688964,1,1170,0.9584440044324813,0.010105518483391902,1,1170,0.9606937909138084,0.0022871034935110193,1,1170,0.9792634424562434,0.020736557543756584,1,1170,0.9693719924236938,0.006404815566097543,1,1170,0.9396437183611631,0.005354385732143032,1
2844,212.1071342_22.503363,0.9598610416054564,0.04013895839454362,1,2844,0.9584003741592658,0.01012137040862952,1,2844,0.9606538422099675,0.002291723909744912,1,2844,0.9792619955631942,0.020738004436805846,1,2844,0.9693253912413407,0.006419393395386264,1,2844,0.8694497695117966,0.024452536557666372,1
4093,577.9028127_26.551134,0.9597299475648805,0.0402700524351195,1,4093,0.9582722527378965,0.01016796701715134,1,4093,0.960536707337192,0.002305298093309521,1,4093,0.9792623644909819,0.020737635509018082,1,4093,0.9691885860824517,0.0064622518888966755,1,4093,0.8675145118157005,0.02516588742439104,1
4091,586.4155324_26.554844,0.9594589772376063,0.040541022762393686,1,4091,0.9580083138165787,0.0102641799408112,1,4091,0.9602952909317785,0.0023333993625945784,1,4091,0.9792619462479267,0.02073805375207327,1,4091,0.968906819272012,0.006550819336846694,1,4091,0.9531193672741218,0.0032451736069587247,1
3663,368.2253002_25.38007,0.9592685370823604,0.04073146291763963,1,3663,0.9578226162621762,0.010332049408910254,1,3663,0.9601254017002936,0.00235327540587595,1,3663,0.9792619621973983,0.02073803780260175,1,3663,0.9687086340862837,0.006613351907802815,1,3663,0.8787863490867849,0.021148642867281006,1
2866,287.2369593_22.547283,0.9588120062788579,0.041187993721142124,1,2866,0.9499002248197457,0.013359697795671734,1,2866,0.9358034062271577,0.006049520391798858,1,2866,0.9792619479959817,0.020738052004018348,1,2866,0.9302470139751398,0.021881703489518164,1,2866,0.9159367128160507,0.010302932041911315,1
3676,936.681956_25.4121,0.9587016137844059,0.04129838621559412,1,3676,0.9572697863849426,0.010534964857482287,1,3676,0.9596193990292018,0.002412967240822013,1,3676,0.9792622051777795,0.02073779482222049,1,3676,0.9681188855796727,0.006800584953967654,1,3676,0.9284057793110941,0.007505112244468149,1
4571,549.3973233_28.069935,0.9580503586249818,0.04194964137501822,1,4571,0.9499001205498886,0.01335973929042631,1,4571,0.9314197835784784,0.006893594309457412,1,4571,0.9792619071568576,0.02073809284314243,1,4571,0.9049726921465286,0.03465909205085817,1,4571,0.8647434726018286,0.0262042786537534,1
4624,527.3842271_28.191095,0.9580503583704947,0.04194964162950532,1,4624,0.9499001207040465,0.013359739229078304,1,4624,0.9366296924747077,0.00589645270396946,1,4624,0.9792619077455669,0.020738092254433127,1,4624,0.8847432405348912,0.046150780261815044,1,4624,0.8517217354808334,0.03134960973369534,1
4334,454.3378365_27.335678,0.9580503577564938,0.04194964224350617,1,4334,0.9499001210759825,0.013359739081064267,1,4334,0.945655072527257,0.004349806342770024,1,4334,0.9792619090322979,0.020738090967702072,1,4334,0.8919075395715785,0.04196208686983506,1,4334,0.8505197609472157,0.031846494019017416,1
4282,476.3504776_27.193878,0.9580503526048774,0.041949647395122636,1,4282,0.9499001241966158,0.013359737839190729,1,4282,0.9421095793989578,0.004929947089688308,1,4282,0.9792619104783962,0.02073808952160383,1,4282,0.9562650492223486,0.010907043912957335,1,4282,0.907269294164789,0.012499780788207139,1
4541,571.4103337_27.943182,0.9580503519502372,0.041949648049762756,1,4541,0.9499001245931693,0.013359737681380058,1,4541,0.9274717900975231,0.007699750280982455,1,4541,0.9792619087055131,0.020738091294486893,1,4541,0.9407062672020983,0.017176957837541813,1,4541,0.8930328967225267,0.01655098505355037,1
