row_IDs_x,IDs,cor_coeffs_x,p_values_x,adjusted_p_values_x,row_IDs_y,cor_coeffs_y,p_values_y,adjusted_p_values_y,row_IDs,cor_coeffs,p_values,adjusted_p_values
5065,490.3660636_29.703249,0.9626052432850645,0.03739475671493553,1,5065,0.9518858594142777,0.012577187752015002,1,5065,0.924740880184565,0.008282771287352855,1
3801,491.3556089_25.761276,0.9620854083534405,0.037914591646559526,1,3801,0.9042204879229572,0.035067344713839904,1,3801,0.8863851162914269,0.01862922282392373,1
3821,377.2879115_25.83317,0.962028071334366,0.037971928665634036,1,3821,0.945059608979341,0.015330619557853106,1,3821,0.9221074126224456,0.008864585650882844,1
4741,483.3586213_28.49903,0.961542683628337,0.03845731637166305,1,4741,0.9240885511576516,0.02481914429186903,1,4741,0.901056691776297,0.01420035084034369,1
3986,550.4054396_26.337746,0.9612988055353682,0.03870119446463183,1,3986,0.9373758756899043,0.018634775503527337,1,3986,0.9180285208009544,0.009803588663876728,1
4300,283.2630274_27.249178,0.9602137036967453,0.0397862963032547,1,4300,0.9453390729005177,0.015214445090412554,1,4300,0.8541692110548738,0.030349264592736465,1
3924,594.4316043_26.093863,0.9588844657075881,0.04111553429241188,1,3924,0.8867310859309236,0.04497592527750107,1,3924,0.8699242593692257,0.024279126307113916,1
4120,412.3054823_26.641987,0.9584822745478465,0.04151772545215349,1,4120,0.9445261223730064,0.015553189990996284,1,4120,0.9156454486741049,0.01037341506153462,1
3499,477.3010551_24.94286,0.9579378090581829,0.04206219094181707,1,3499,0.9121128878161502,0.030861136585336832,1,3499,0.9123962211631904,0.011175478913026471,1
133,475.3254152_6.9418597,0.957632553201307,0.042367446798692976,1,133,0.9220353721816296,0.025824687265636526,1,133,0.8996476194190847,0.014600596075982597,1
4121,417.2610303_26.644743,0.957492160508684,0.04250783949131598,1,4121,0.9435284263836305,0.01597222106340304,1,4121,0.9066940530834389,0.012652838820662878,1
2589,288.2534312_21.502165,0.9569017906463952,0.043098209353604755,1,2589,0.9589448097062138,0.00992414821703053,1,2589,0.8534842519988448,0.030627679770200474,1
3445,790.587692_24.762306,0.9565896928713966,0.04341030712860339,1,3445,0.91111283416508,0.03138452884365988,1,3445,0.8920695749881221,0.01684482546483748,1
5280,541.4002194_30.737246,0.9553830572525244,0.04461694274747563,1,5280,0.9173841052990661,0.028149639936003796,1,5280,0.8769260196674471,0.021788693569682157,1
5139,483.3581007_30.07976,0.9551262145201926,0.04487378547980736,1,5139,0.9171058625547536,0.02829075386367657,1,5139,0.8580559321135751,0.02879222466866419,1
4257,645.4653914_27.12685,0.9547575499393663,0.045242450060633654,1,4257,0.9414549183333552,0.016854598839980525,1,4257,0.9220706350618881,0.00887284691148763,1
4635,719.4901512_28.2214,0.9539597585484203,0.0460402414515797,1,4635,0.9403409628772292,0.01733497217671168,1,4635,0.9116386647573208,0.011366637820699412,1
4523,758.5611101_27.900408,0.9536790028702009,0.04632099712979909,1,4523,0.9443835223933575,0.015612859389385395,1,4523,0.9179477268765546,0.009822651724197268,1
163,204.1245542_7.22907,0.9526037713461634,0.047396228653836636,1,163,0.883450714937116,0.04691981798636589,1,163,0.8961794724203633,0.015608527658995007,1
3916,433.3321921_26.053377,0.9525210718477705,0.04747892815222954,1,3916,0.9566342472440376,0.010769829631609142,1,3916,0.9420158592768085,0.004945764867141127,1
3517,730.5303142_25.003868,0.9508673451834035,0.049132654816596455,1,3517,0.8820984466162178,0.04772869477626168,1,3517,0.8602910068340973,0.027914441986544507,1
229,507.3157224_8.5325775,0.950787227467262,0.049212772532738036,1,229,0.9442068660275527,0.015686882408768962,1,229,0.9039863945834619,0.01338536252968908,1
4522,832.5980324_27.897524,0.9507560112527629,0.04924398874723712,1,4522,0.943269250030415,0.01608166684702428,1,4522,0.9177771214403024,0.009862964569268478,1
